,1A1,1A16,1A19,1A21,1A24,1A3,1A6,1A7,1B15,1B18,1B21,1B23,1B26,1B30,1B7,1B9,1C11,1C13,1C15,1C18,1C20,1C23,1C25,1D12,1D20,1D24,1D27,1D30,1D32,1D5,1D7,1D9,1E1,1E12,1E14,1E17,1E23,1E29,1E3,1E31,1E6,1EX3,1EX5,1F10,1F14,1F21,1F23,1F28,1F3,1F31,1F7,1G11,1G13,1G16,1G23,1G25,1G30,1G32,1G8,1H16,1H19,1H2,1H6,1H9,Status
87,-7910.4072594885365,-13110.053901854388,-15162.393859648337,10937.12041503909,-24561.470242528332,-14975.11295569616,-10532.058665338673,-5282.099615937446,-19761.04161250839,-1892.9808781731635,-6574.159728536588,-432.7960762259988,-8828.249313548165,2046.1993432163817,-826.2328492541802,266.23388214313457,1864.7309285241936,6997.283944862126,-9404.46699884337,8393.06261581556,-9203.279870586386,9850.216173363699,-12400.6489626556,-16727.828467120435,-15232.018730999154,-12912.773016379653,-24272.845775833473,-4391.413761700018,-1414.3567625496823,-11513.838101258163,-22417.00545495781,-19197.417653943157,-7446.53311661083,-8975.12404216075,-13491.990696131626,-12685.585936164016,-3067.666207651268,-7967.532153936155,-20740.03980356692,-4970.350191971669,-16705.45350846371,-16336.047941031928,-7207.314808625863,-4185.476642219818,-7221.314782757447,-587.1707909805036,-9163.342444380665,5824.379862092727,-2206.2615493095827,-4263.726497633843,-3145.4785638736803,-14223.833093871657,-21389.132354207773,-21000.539322229582,-17680.076707606117,205.8277437584265,-15684.3303952414,-16316.51672712068,-23373.691187244127,-6762.284380929729,-13480.740716918748,-5459.255538598031,-10246.93419217671,-23815.3466211764,3
88,-7908.2822634149925,-13106.366408667946,-15156.768870041897,10938.99541157457,-24555.032754423184,-14972.206711066168,-10528.99617099739,-5278.943371769389,-19758.979116319362,-1892.8871283463895,-6571.78473292498,-431.51482859342093,-8826.811816204297,2047.1368414841218,-824.9203516793443,266.26513208539257,1868.1371722303154,7003.346433660177,-9401.34200461757,8387.28137649783,-9198.279879825106,9899.247332766496,-12396.74271987335,-16725.984720527213,-15229.42498579174,-12910.241771056755,-24272.158277103797,-4388.538767012283,-1408.669273058727,-11513.275602297519,-22414.380459808137,-19197.011404693803,-7442.970623193419,-8970.467800764309,-13486.053207102608,-12680.085946326608,-3062.8537165435364,-7966.188406419061,-20739.946053740146,-4966.787698554258,-16700.984766720816,-16329.829202522586,-7209.783554064245,-4183.945395049176,-7221.283532815189,-582.1708002192241,-9160.029950501317,5814.911129588554,-2204.1053032937807,-4263.538997980295,-3145.2285643356167,-14222.55184623908,-21380.819869567145,-20993.039336087662,-17673.79546921226,214.9527268977616,-15677.080408637546,-16307.985492884247,-23366.378700755755,-6764.159377465209,-13480.146968015846,-5457.849291196421,-10244.996695756714,-23813.502874583177,3
89,-7898.688531141788,-13097.210175586351,-15148.61263511256,10936.589166020703,-24548.626516260294,-14964.237975790378,-10521.121185548374,-5272.412133837468,-19755.072873537112,-1890.3558830234917,-6568.347239276601,-426.35858812085144,-8822.780573653015,2049.9493362873413,-820.4516099364507,272.64012030602396,1875.0434094693326,7011.4401687049985,-9397.7482612579,8403.156347164891,-9192.873639814472,9855.966162739169,-12390.805230844331,-16720.203481209483,-15227.018740237874,-12902.241785838709,-24267.002036631227,-4381.945029195845,-1397.4192938458482,-11509.588109111075,-22407.817971933957,-19192.917662258005,-7441.533125849551,-8964.81156121561,-13478.490721076172,-12670.898463302758,-3053.0412346745256,-7955.3446764555365,-20757.1647719243,-4966.13144976684,-16697.64102289921,-16322.110466784861,-7203.971064804258,-4181.851648917891,-7220.721033854545,-576.9208099198806,-9155.873708181005,5814.786129819522,-2200.761559472175,-4261.476501791267,-3143.1973180888467,-14214.083111887161,-21376.03862840167,-20986.50809815574,-17667.920480067758,222.3277132706489,-15669.330422957562,-16294.141768463955,-23361.44120987899,-6758.659387627802,-13474.396978640374,-5453.443049338044,-10240.8404534364,-23808.190384399317,3
90,-7898.96978062211,-13099.335171659895,-15149.893882745138,10945.089150314878,-24551.314011294482,-14966.019222499084,-10522.527432949984,-5272.099634414888,-19756.82287030356,-1890.8871320418777,-6569.753486678211,-427.6398357534293,-8826.218067301395,2047.6993404447658,-821.2953583774166,272.07762134538,1870.543417784181,7010.7214200330645,-9403.21700115305,8403.562596414245,-9197.686130922204,9829.27871205084,-12395.117722875935,-16723.172225723993,-15233.01872915141,-12906.491777985797,-24272.845775833473,-4387.007519841641,-1400.9505373210018,-11514.400600218807,-22411.255465582337,-19195.94890665703,-7450.75185881566,-8969.999051630439,-13485.334458430674,-12675.835954179522,-3054.666231671941,-7958.532170565852,-20747.758539304643,-4974.100185042629,-16705.891007655322,-16323.07921499486,-7206.314810473607,-4186.507890314332,-7226.846022537112,-577.5770587072985,-9157.061205986809,5823.098614460149,-2201.980307220237,-4267.788990127382,-3146.8223113907743,-14220.895599299405,-21384.78861223391,-20993.476835279274,-17666.139233359052,222.73396252000285,-15675.45541164013,-16298.110511130719,-23366.15995115995,-6759.409386241994,-13475.271977023598,-5456.224294199005,-10242.746699914138,-23810.221630646087,3
91,-7907.438514974027,-13108.960153875358,-15155.018873275449,10946.182898293908,-24557.376500092534,-14972.675460200038,-10524.996178388366,-5276.162126908427,-19758.85411655033,-1894.0746261521933,-6571.440983560142,-430.827329863745,-8832.030556561382,2044.82434575703,-825.0141015061183,268.51512792796836,1862.2621830858118,7010.5651703217745,-9409.654489258197,8416.156323144218,-9203.99861925832,9855.77866308562,-12399.430214907537,-16730.172212789785,-15238.893718295913,-12915.116762049003,-24281.90825908829,-4397.47625049807,-1412.2630164183965,-11519.119341499765,-22416.942955073293,-19203.01139360734,-7457.033097209517,-8977.186538349779,-13494.490691512266,-12685.898435586596,-3063.4162155041804,-7965.625907458418,-20737.508558244022,-4979.600174880036,-16712.453495529502,-16331.610449231292,-7211.5960507152095,-4190.882882230452,-7231.877263240649,-577.7020584763305,-9158.561203215193,5820.911118502089,-2202.167806873785,-4273.413979733822,-3149.1660570601243,-14228.4893352681,-21390.851101031963,-21001.35182072829,-17668.014229894532,224.85895859354665,-15682.517898590439,-16304.266749755545,-23373.722437186385,-6763.315629024243,-13479.209469748106,-5460.536786230609,-10244.27794708478,-23816.221619559623,3
92,-7905.969767687901,-13107.147657224394,-15153.518876047066,10944.214151931654,-24555.657753268344,-14971.08171314488,-10522.027433873856,-5274.662129680043,-19757.1666196684,-1894.1683759789673,-6568.784738468213,-428.7335837324592,-8833.718053443314,2046.9180918883158,-823.3578545664444,267.6401295447444,1859.4184383403342,7012.752666279835,-9410.654487410453,8411.062582556166,-9203.029871048322,9885.841107537814,-12399.617714561085,-16727.953466889467,-15237.581220721077,-12914.366763434811,-24280.095762437326,-4398.913747841937,-1415.8567597780664,-11518.181843232025,-22416.005456805553,-19203.60514251024,-7461.845588317249,-8981.84277974622,-13499.053183081935,-12690.023427964652,-3066.0724605961104,-7967.907153243251,-20735.82106136209,-4982.631419279062,-16717.328486521747,-16330.735450848068,-7212.9085482900455,-4191.22663159529,-7232.658511797099,-573.202066791179,-9154.592460548427,5817.129875488871,-2197.9803146112135,-4275.257726327043,-3148.7285578685123,-14227.333087404553,-21385.10111165649,-21002.383068822804,-17665.951733705504,230.79644762256606,-15680.76790182399,-16301.329255183293,-23377.659929910893,-6762.315630871987,-13477.521972866174,-5460.974285422221,-10243.121699221234,-23816.44036915543,3
93,-7902.376024328231,-13103.835163345047,-15148.76888482385,10940.682908456502,-24551.876510255126,-14966.925470824566,-10518.464940456444,-5268.443391170702,-19753.29162682841,-1892.5121290392935,-6565.815993953703,-424.6398412966616,-8833.186804424928,2049.9180863450833,-820.2641102829027,268.45262804345236,1861.168435106782,7010.5339203795165,-9412.560733888191,8391.625118471691,-9203.904869431546,9861.122403211739,-12401.148961731727,-16722.859726301413,-15234.89372568689,-12910.585520421593,-24274.00202369702,-4395.163754770978,-1414.7005119145203,-11515.681847851385,-22412.036714138787,-19201.698896032503,-7465.814330984014,-8983.124027378797,-13500.99067950193,-12691.960924384648,-3066.0724605961104,-7969.344650587119,-20738.758555934342,-4987.1314109642135,-16721.578478668835,-16325.704210144531,-7207.002309203283,-4189.882884078196,-7231.971013067423,-571.0770707176353,-9152.779963897463,5820.598619079509,-2195.417819346058,-4275.820225287687,-3147.6660598317403,-14233.208076549055,-21391.03860068551,-21003.164317379254,-17663.35798849809,234.2651912132037,-15675.736661120452,-16298.485510437815,-23374.941184934447,-6761.065633181667,-13475.646976330694,-5457.943041023195,-10241.46545228156,-23814.659122446723,3
94,-7902.219774616941,-13104.210162652143,-15148.206385863206,10939.745410188762,-24551.907760197384,-14966.487971632954,-10520.24618716515,-5268.47464111296,-19753.41662659744,-1892.2621295012295,-6567.659740546925,-424.42109170085564,-8832.186806272672,2049.6368368647613,-820.1391105138707,269.45262619570826,1860.980935453234,7003.377683602435,-9415.373228691411,8382.875134639451,-9208.936110135082,9858.059908870455,-12405.3364539943,-16723.453475204315,-15236.76872222237,-12912.304267245783,-24276.595768904433,-4395.070004944204,-1414.5442622032303,-11517.775593982671,-22412.099214023303,-19201.230146898633,-7469.376824401426,-8983.780276166215,-13499.959431407417,-12691.085926001424,-3066.4787098454644,-7971.094647353567,-20750.352284512057,-4991.287653284528,-16723.85972445367,-16335.891691320638,-7206.221060646833,-4189.570384655616,-7231.721013529359,-574.389564596983,-9154.904959971007,5825.911109263368,-2198.2615640915355,-4276.882723324459,-3147.7598096585143,-14232.926827068733,-21397.069839541306,-21002.508068591836,-17667.764230356468,223.98396021032272,-15675.642911293678,-16294.79801725137,-23372.25368990026,-6761.346882661989,-13476.771974251982,-5457.849291196421,-10242.902949625428,-23817.377867423165,3
95,-7907.532264800801,-13110.17890162342,-15155.237622871255,10941.964156089078,-24557.157750496728,-14973.050459507132,-10526.777425097072,-5274.224630488431,-19757.979118167106,-1894.8871246509013,-6571.847232809496,-427.32733633084933,-8834.71805159557,2047.2930911954118,-824.3891026609583,266.32763196990857,1857.0121927864684,7001.627686835987,-9418.435723032695,8378.53139266559,-9212.061104360882,9874.99737757429,-12408.61769793139,-16728.328466196563,-15247.706202012669,-12918.429255928351,-24285.095753198606,-4401.569992933867,-1417.9817558516102,-11525.025580586525,-22417.13045472684,-19206.167637775397,-7472.2518190891615,-8985.467773048147,-13497.271936373229,-12691.710924846584,-3067.47870799772,-7970.438398566149,-20758.539769383653,-4992.443901148074,-16726.140970238503,-16335.141692706446,-7211.5335508306935,-4192.101629978513,-7234.814757812901,-577.3270591692346,-9157.873704485517,5825.004860937887,-2202.324056585075,-4280.413966799613,-3148.9785574065763,-14228.583085094873,-21394.913593525504,-21000.44557240281,-17669.389227353884,220.0464674858151,-15683.205397320113,-16292.923020715893,-23374.159936377997,-6765.159375617465,-13481.303215879392,-5461.974283574477,-10247.840440502192,-23822.846607318315,3
96,-7907.938514050155,-13112.335147639222,-15157.456368771573,10940.182909380374,-24558.251498475758,-14974.206707370678,-10529.246170535454,-5275.880877428105,-19757.854118398074,-1894.5433752860633,-6570.284735696597,-427.57733586891334,-8835.686799805568,2047.5118407912178,-826.0453496006322,264.9213845682987,1861.230934991298,7006.6901774817825,-9415.716978056249,8384.562631521383,-9209.311109442178,9844.966183064354,-12405.055204513978,-16729.60971382914,-15246.081205015253,-12918.554255697383,-24289.40824523021,-4401.694992702899,-1416.1692592006464,-11526.244328334587,-22417.28670443813,-19207.07388610088,-7468.095576768848,-8979.905283326223,-13490.459448960984,-12688.679680447558,-3063.1349660238584,-7962.532163174876,-20757.47727134688,-4988.6314081925975,-16722.390977167543,-16332.641697325806,-7212.4710490984335,-4192.164129863029,-7234.877257697417,-576.3583109592367,-9156.842456391003,5827.942355510138,-2199.6365615508876,-4279.851467838969,-3148.3223086191583,-14226.114339656491,-21390.007352590997,-20998.320576329264,-17663.389238440348,221.89021407903692,-15679.549154075929,-16285.954283592358,-23371.191191863487,-6764.534376772305,-13481.209466052618,-5463.255531207055,-10249.40293761509,-23823.159106740895,3
97,-7899.626029409528,-13106.022659303108,-15146.89388828837,10935.776667521995,-24546.907769436104,-14966.925470824566,-10524.62117908127,-5271.037136378116,-19752.63537804099,-1891.0746316954258,-6563.940997418223,-422.8898445302138,-8830.686809044288,2051.5118334002414,-824.8578517948283,267.57762966022847,1869.5746695741832,7021.033900978204,-9406.998244166267,8396.062610272327,-9200.623625494456,9830.872459105998,-12394.211474550453,-16724.9534724327,-15238.61246881559,-12911.866768054171,-24283.720755739254,-4392.070010487436,-1407.2630256571172,-11520.431839074601,-22410.44296708363,-19201.667646090245,-7459.033093514029,-8971.99904793495,-13483.178212414872,-12682.492191880474,-3056.447478380647,-7955.2509266287625,-20750.539784165605,-4981.975170491644,-16712.828494836598,-16324.860461703565,-7205.752311512964,-4189.03913563723,-7229.68976728259,-570.5145717569912,-9151.936215456497,5827.848605683364,-2194.480321078318,-4274.195228290272,-3146.6660616794843,-14221.583098029081,-21383.22611512101,-20991.97683805089,-17657.607999122618,229.76519952805216,-15670.517920763366,-16278.079298143342,-23363.15995670318,-6760.159384856186,-13475.584476446178,-5461.161785075769,-10246.246693447034,-23822.096608704123,3
98,-7897.157283971146,-13100.428919638925,-15141.018899143866,10940.901658052306,-24540.876530580314,-14964.36297555941,-10522.12118370063,-5268.78714053554,-19750.79163144777,-1889.0746353909137,-6561.6285016911315,-421.4210972440879,-8827.999314010101,2052.9493307441094,-823.0141052016065,268.8901272350643,1875.7309081990086,7026.940140064965,-9400.904505425959,8398.281356172643,-9193.092389410278,9857.122410602715,-12386.711488408533,-16723.04722595496,-15234.081227188182,-12909.898021691917,-24279.033264400558,-4387.445019033253,-1404.3880309693814,-11517.463094560091,-22408.41172083686,-19200.136398919603,-7453.439353849848,-8967.842805614637,-13478.9907201523,-12681.242194190154,-3054.3849821916197,-7952.0946824607045,-20745.977292595937,-4977.225179268428,-16705.203508925646,-16322.76671557228,-7203.221066190066,-4187.289138870782,-7227.877270631626,-567.9208265495776,-9149.342470249083,5828.37985470175,-2192.355325004774,-4271.10148400673,-3145.9160630652923,-14221.114348895211,-21380.038621010695,-20990.13309145767,-17655.85800235617,233.73394219481776,-15667.361676595308,-16275.860552243026,-23360.06621241964,-6760.690633874571,-13474.3032288136,-5460.255536750287,-10246.965442118968,-23818.190365921873,3
99,-7901.282276349201,-13101.741417213761,-15152.643877663842,10942.495405107464,-24552.532759042544,-14972.362960777458,-10526.714925212556,-5274.474630026495,-19754.79162405679,-1892.1996296167135,-6566.128493376283,-426.7648373702054,-8831.405557716222,2049.3555873844393,-827.0453477528881,266.54638156571457,1875.2309091228806,7022.283898668524,-9402.217003000795,8399.406354093931,-9192.186141084798,9876.028625668803,-12386.211489332405,-16727.1097184485,-15234.331226726246,-12915.33551164481,-24281.689509492484,-4394.476256041302,-1412.3567662451705,-11518.244343116541,-22410.380467199113,-19200.32389857315,-7450.783108757918,-8968.061555210443,-13479.490719228428,-12685.617186106274,-3058.0099754935472,-7955.9384253584385,-20745.821042884647,-4975.162683079401,-16702.859763256296,-16331.985448538388,-7208.283556835861,-4188.695386272392,-7229.252268090978,-572.0145689853751,-9152.904963666495,5832.4735971375485,-2196.2303178447655,-4271.913982505438,-3149.947305616574,-14222.114347047467,-21379.288622396503,-20987.383096538964,-17658.170498083262,229.1402006828922,-15665.142930694992,-16272.548058363678,-23361.222460283185,-6764.878126137143,-13478.896970325526,-5463.255531207055,-10250.49668559412,-23818.690364998,3
100,-7904.688520055323,-13104.491412132465,-15153.45637616255,10944.932900603588,-24550.501512795774,-14975.206705522934,-10528.402422094488,-5277.662124136811,-19755.135373421628,-1894.3246256902573,-6567.565990720151,-429.0460831550392,-8832.749305233316,2047.2305913108958,-829.8890924983658,263.4838872244309,1875.4184087764286,7020.252652421754,-9399.529507966607,8414.437576320028,-9190.967393336736,9920.778542982254,-12385.398990833697,-16730.26596261656,-15230.83123319335,-12917.773007140933,-24280.783261167002,-4395.695003789364,-1412.9817650903306,-11519.68184046041,-22409.97421794976,-19199.761399612507,-7446.658116379862,-8966.467808155285,-13479.896968477782,-12683.9609391666,-3059.447472837415,-7957.3759227023065,-20742.72729860111,-4970.537691625217,-16700.078518395334,-16332.11044830742,-7216.439791765199,-4187.664138177878,-7226.846022537112,-572.0145689853751,-9152.342464705851,5837.59858766786,-2196.8240667476675,-4270.507735103828,-3150.666054288508,-14220.864349357147,-21375.819878805865,-20983.72685329478,-17652.10800928521,235.14018959642763,-15666.330428500796,-16269.423064137878,-23358.534965248997,-6767.378121517783,-13482.553213569712,-5465.3805272805985,-10251.59043357315,-23820.940360840577,3
101,-7896.407285356954,-13100.36641975441,-15147.36263742224,10937.495414346185,-24542.532777519988,-14967.33172007392,-10526.589925443524,-5273.505881816498,-19751.322880466156,-1890.6371325038137,-6564.409746552093,-426.10858858278743,-8827.905564183327,2051.1680840354034,-826.0453496006322,265.20263404862067,1882.449645784478,7022.158898899492,-9393.248269572749,8382.187635909775,-9185.529903383844,9897.028586866178,-12379.555251631453,-16724.422223414313,-15226.29999156594,-12910.710520190625,-24271.127029009283,-4387.382519148737,-1405.4817789484114,-11513.838101258163,-22404.286728458803,-19194.23015983284,-7439.095630353427,-8959.186571609172,-13476.709474367466,-12678.242199733386,-3053.6662335196856,-7951.282183961996,-20730.82107060081,-4961.943957504268,-16693.859779885992,-16322.422966207441,-7210.002303660051,-4181.445399668537,-7220.908533508093,-569.0458244708655,-9150.779967592951,5822.379865788215,-2194.980320154446,-4262.351500174491,-3146.2285624878723,-14216.645607152317,-21371.28863717846,-20981.445607509944,-17652.670508245854,236.4526871712635,-15661.080438201452,-16263.829324473696,-23355.253721311907,-6761.346882661989,-13476.834474136498,-5463.568030629635,-10248.059190097998,-23817.815366614777,3
102,-7895.719786627278,-13102.741415366017,-15145.64389059805,10933.557921621677,-24541.907778674828,-14964.05047613683,-10525.027428330624,-5269.974638341344,-19748.510385662936,-1886.2933905299521,-6562.659749785645,-422.7960947034398,-8823.624322093981,2054.168078492171,-821.8578573380606,269.23387659990226,1884.2621424354418,7024.440144684325,-9391.935771997913,8372.75015334786,-9183.342407425784,9854.559915337559,-12376.93025648178,-16720.640980401095,-15222.487498610464,-12905.054280641929,-24266.65828726639,-4378.4762856052075,-1398.106792575524,-11508.213111651723,-22400.474235503327,-19189.823917974467,-7436.283135550208,-8958.217823399174,-13476.459474829402,-12674.898455911782,-3051.5412374461416,-7949.625937022322,-20727.69607637501,-4960.443960275884,-16693.359780809864,-16326.922957892593,-7206.408560300381,-4177.570406828545,-7217.783539282293,-568.2958258566734,-9149.717469556179,5820.723618848541,-2193.35532315703,-4258.726506872563,-3144.4160658369087,-14218.739353283603,-21373.85113244361,-20983.69560335252,-17652.983007668434,234.95268994287966,-15662.174186180482,-16263.016825974988,-23355.50372084997,-6761.409382546505,-13476.146975406822,-5461.880533747703,-10247.121691830258,-23812.8153758535,3
103,-7903.594772076293,-13109.428903009228,-15151.675129453844,10939.964159784568,-24549.189015220938,-14970.61296401101,-10529.121170766422,-5272.880882971338,-19752.104129022606,-1889.0433854486557,-6565.284744935317,-425.9835888137555,-8825.343068918171,2050.6055850747593,-824.1391031228944,268.1401286208724,1878.2934034641644,7026.596390700127,-9396.904512816935,8390.218871070081,-9188.342398187064,9890.684848587804,-12381.586497878221,-16724.17222387625,-15229.143736311418,-12908.491774290307,-24272.28327687283,-4383.195026886165,-1401.5130362816458,-11510.556857321073,-22403.38048013332,-19192.230163528333,-7442.626873828581,-8963.87406294787,-13481.459465590682,-12678.429699386934,-3056.259978727099,-7954.3446783032805,-20736.258560553702,-4966.537699016194,-16699.797268915012,-16333.36044599774,-7210.596052562953,-4180.070402209185,-7221.814781833575,-571.2645703711833,-9153.092463320043,5822.911114806601,-2196.8240667476675,-4263.195248615457,-3147.6973097739983,-14223.114345199723,-21384.288613157783,-20988.53934440251,-17654.483004896818,233.01519352288383,-15667.33042665305,-16267.766817198204,-23361.191210340927,-6765.784374462625,-13481.64696524423,-5463.818030167698,-10251.371683977344,-23813.62787435221,3
104,-7910.9385085069225,-13116.491389959536,-15157.112619406735,10948.745393559064,-24556.407751882536,-14977.862950614865,-10534.214911354475,-5278.380872808745,-19755.041623594854,-1892.1683796744555,-6567.472240893377,-427.6085858111713,-8827.71806452978,2049.011838019602,-828.7640945770779,265.7026331247486,1875.6684083144926,7023.908895665939,-9397.529511662095,8404.531344624244,-9191.654892066412,9970.090951865373,-12384.148993143377,-16724.234723760765,-15230.706233424318,-12908.61677405934,-24274.12702346605,-4386.320021111965,-1404.7942802187354,-11512.181854318489,-22405.192976784285,-19192.948912200263,-7444.064371172449,-8965.43656006077,-13484.834459354546,-12681.367193959186,-3060.697470527735,-7956.1884248965025,-20736.664809803056,-4966.943948265548,-16700.9222668363,-16332.547947499032,-7214.2522958071395,-4180.476651458539,-7221.471032468737,-573.264566675695,-9153.998711645525,5825.911109263368,-2198.7928131099216,-4263.757747576101,-3147.7910596007723,-14228.051836076487,-21388.85110472745,-20984.851851216066,-17656.264251605524,231.608946121274,-15664.174182484994,-16265.860570720466,-23364.378704451243,-6767.284371691009,-13484.865709296804,-5465.9742761835005,-10255.309176701852,-23815.252871349625,3
105,-7918.532244475616,-13123.616376794358,-15160.268863574793,10942.307905453916,-24561.18899304801,-14983.144190856467,-10534.683660488345,-5279.724620325839,-19753.979125558086,-1891.2933812912315,-6565.815993953703,-425.6398394489175,-8825.968067763331,2051.5743332847574,-829.4515933067538,265.7338830670066,1875.0434094693326,7021.440150227558,-9394.810766685649,8406.15634162166,-9192.029891373508,9959.028472306043,-12383.148994991121,-16724.14097393399,-15226.237491681424,-12908.210524809987,-24273.408274794117,-4385.226273132935,-1404.2630312003494,-11512.306854087521,-22404.34922834332,-19192.13641370156,-7443.783121692127,-8965.43656006077,-13483.584461664226,-12681.804693150798,-3060.884970181283,-7955.8134255894065,-20733.414815808224,-4965.850200286518,-16700.391017817914,-16331.48544946226,-7219.877285413579,-4178.664154807575,-7218.721037550033,-574.6083141927888,-9153.123713262301,5836.223590208508,-2197.5740653618595,-4261.789001213847,-3145.2910642201323,-14230.239332034545,-21391.81984924196,-20985.10185075413,-17659.13924629326,233.48394265675378,-15667.79917578692,-16264.86057256821,-23369.56619486607,-6770.909364992936,-13488.240703060666,-5466.8180246244665,-10256.59042433443,-23815.534120829947,3
106,-7928.438476171401,-13125.92887252145,-15159.800114440923,10932.526673527163,-24561.063993278978,-14985.519186468075,-10533.02741354867,-5278.318372924229,-19751.166630754866,-1888.574636314786,-6564.534746321125,-422.5148452231178,-8822.530574114951,2054.855577221847,-827.4828469445,268.20262850538836,1875.2621590651386,7018.940154846918,-9394.46701732081,8391.81261812524,-9192.15489114254,9885.809857595556,-12383.867743663055,-16729.95346319398,-15226.956240353358,-12913.61676482062,-24275.22077144508,-4386.788770245835,-1407.2005257726012,-11512.494353741069,-22406.38047459009,-19192.57391289317,-7446.001867592444,-8966.342808386253,-13484.084460740354,-12685.304686683694,-3062.8224666012784,-7957.0634232797265,-20735.50856193951,-4966.881448381032,-16701.797265219524,-16345.110424286746,-7228.814768899366,-4177.476657001771,-7216.596041476489,-575.3583128069808,-9153.529962511655,5838.973585127212,-2197.5428154196015,-4261.007752657397,-3142.6973190127187,-14233.958075163247,-21391.444849934865,-20990.44559088025,-17659.857994965194,233.07769340739983,-15667.95542549821,-16266.89181881498,-23373.722437186385,-6776.815604079698,-13496.240688278715,-5468.4742715641405,-10259.215419484102,-23819.440363612193,3
107,-7928.625975824949,-13121.147631355978,-15159.925114209955,10931.089176183295,-24560.532744260592,-14986.550434562589,-10534.214911354475,-5279.537120672291,-19752.572878156476,-1888.574636314786,-6567.909740084989,-424.42109170085564,-8825.593068456235,2053.0118306286254,-830.2953417477198,267.39013000668047,1872.418414319661,7013.221415413705,-9399.560757908865,8377.843893935915,-9197.842380633494,9876.09112555332,-12387.930236156595,-16742.57843986621,-15232.456230190766,-12926.960490164784,-24285.314502794412,-4394.757505521624,-1417.0130076416121,-11518.90059190396,-22416.161706516843,-19198.9489011138,-7450.220609797274,-8970.874050013663,-13487.521954388732,-12692.55467328755,-3071.5724504335176,-7962.875912539714,-20741.852300217884,-4971.756439373279,-16706.39100673145,-16357.39165159414,-7234.314758736773,-4180.289151804991,-7219.064786914871,-579.3270554737464,-9157.873704485517,5823.754863247567,-2201.511558086367,-4264.913995439647,-3144.1973162411027,-14238.176817368078,-21389.78860299519,-20995.789331006366,-17658.857996812938,227.3589539741864,-15665.549179944346,-16269.7043136182,-23376.191182624767,-6781.346845707108,-13499.459432331289,-5471.693015616715,-10261.12166596184,-23827.44034883024,3
108,-7900.688527446299,-13100.460169581183,-15154.300124603516,10940.495408802954,-24551.9702600819,-14975.11295569616,-10533.18366325996,-5280.287119286483,-19756.22912140066,-1891.6683805983275,-6571.190984022078,-428.8898334437492,-8828.218063605907,2049.04308796186,-832.4515877635216,265.32763381765267,1871.637165763211,7011.3776688204825,-9402.185753058537,8385.500129789123,-9199.342377861878,9878.27862151138,-12389.023984135625,-16735.23470343558,-15234.393726610762,-12917.554257545127,-24281.252010300872,-4392.070010487436,-1410.1692702871107,-11519.244341268797,-22413.22421194459,-19198.29265232638,-7453.283104138558,-8970.405300879793,-13485.521958084222,-12687.023433507884,-3060.884970181283,-7960.219667447784,-20761.196014475583,-4975.225182963917,-16707.891003959834,-16334.391694092254,-7215.471043555201,-4181.195400130473,-7222.221031082929,-580.8895525866462,-9160.498699635187,5824.504861861759,-2204.7303021389407,-4268.351489088026,-3147.1035608710963,-14232.926827068733,-21383.913613850687,-20990.633090533796,-17656.826750566168,226.51520553322047,-15667.392926537566,-16272.485558479162,-23368.909946078653,-6769.471867649068,-13482.334463973906,-5469.6617693699445,-10255.402926528626,-23822.221608473155,3
109,-7878.344818731832,-13088.460191754113,-15145.300141233212,10942.526655049722,-24543.814025152566,-14962.831728388768,-10529.246170535454,-5277.005875349393,-19755.229123248402,-1891.9808800209075,-6571.31598379111,-429.1398329818132,-8827.968064067843,2048.793088423796,-831.0453403619117,266.7338812192625,1873.3871625296588,7010.5651703217745,-9401.49825432886,8407.906338388108,-9196.998632192528,9884.747359558784,-12387.523986907241,-16716.078488831427,-15232.674979786572,-12898.116793460653,-24268.939533051223,-4382.288778560683,-1394.3255495623064,-11514.181850623001,-22404.067978862997,-19190.88641601124,-7453.56435361888,-8965.936559136899,-13480.334467669394,-12676.867202274036,-3045.5724984748645,-7954.1259287074745,-20744.039796175945,-4975.100183194885,-16705.391008579194,-16305.985496579735,-7192.002336919445,-4180.257901862733,-7222.221031082929,-580.8270527021302,-9159.092452233579,5826.067358974658,-2204.5115525431347,-4269.163987586734,-3147.1660607556123,-14218.208104265217,-21371.976135908135,-20982.664355258006,-17653.483006744562,229.70269964353616,-15665.236680521766,-16266.485569565626,-23360.284962015445,-6753.096897905878,-13465.240745558782,-5465.2867774538245,-10246.902942234452,-23811.28412868286,3
