,1A1,1A16,1A19,1A21,1A24,1A3,1A6,1A7,1B15,1B18,1B21,1B23,1B26,1B30,1B7,1B9,1C11,1C13,1C15,1C18,1C20,1C23,1C25,1D12,1D20,1D24,1D27,1D30,1D32,1D5,1D7,1D9,1E1,1E12,1E14,1E17,1E23,1E29,1E3,1E31,1E6,1EX3,1EX5,1F10,1F14,1F21,1F23,1F28,1F3,1F31,1F7,1G11,1G13,1G16,1G23,1G25,1G30,1G32,1G8,1H16,1H19,1H2,1H6,1H9,Status
1359,-27202.684112231975,-29298.992738782927,-23757.221728576522,-8411.812583018098,-37229.50933519061,-35981.73039077105,-24614.6888941937,-26827.028556348592,-41858.71953157899,-15619.424265171541,-20421.196642708575,-38293.16361982605,-22588.63013783873,-1237.6383390807098,-18511.918920571738,-12328.524095924144,-16354.766656444468,-3505.384148859031,-16373.079122607654,-18035.982299982446,-19014.917991156457,-8480.687455754723,-20500.22774667905,-35982.949138519114,-15580.61183688711,-31286.551566276044,-24845.000968635137,-27387.74627028383,-17404.358467063812,-31005.864584914718,-31205.114216751706,-26203.717208070586,-24696.93874221675,-30758.55254188493,-32673.26775397466,-16480.735173686455,-29152.024260343565,-28074.026252211705,-6165.316733975214,-14246.801801431284,-21845.35026123227,-19012.85549496743,-23519.69091747349,-4904.287814038264,-22026.318676848332,-20424.915385837277,-24169.62721655531,-19346.8548778209,-17528.73323725064,-15116.206444991018,-17273.577458714095,-24458.68918244178,-30626.271536306827,-33714.172080646276,-24924.563321624,-20296.19687367659,-28160.776091919903,-30051.303848701944,-25222.281521515935,-36696.0728208466,-38861.78756915257,-10819.18313480515,-26827.99730455859,-31297.176546643765,1
26966,-27075.871846549024,-29236.524104209187,-23837.377830468286,-6787.659334043223,-36801.416376198315,-36043.10527736576,-24506.407844269743,-26408.779329167563,-41224.126954145846,-15595.830558766755,-20395.790439652825,-37414.16524399311,-22661.098753935024,-1204.950899478845,-17949.95120894618,-12226.5555343363,-16715.265990332722,-3798.8523566038803,-16331.735449000324,-18121.825891365163,-19063.417901540866,-8533.562358055253,-20456.134078153016,-35886.51181671094,-15755.64276347415,-31228.11417425359,-24956.094513362317,-27573.12092775827,-17420.358437499905,-30593.77159635851,-30877.364822349835,-26095.59240785792,-24656.81381635748,-30688.990170418627,-32664.424020315648,-16320.547969671961,-29029.99323582609,-27957.463967589374,-6186.254195288072,-14217.333105881993,-22026.099927252526,-18961.980588971408,-23243.472677855054,-4966.225199593614,-22058.6311171431,-20319.946829792665,-24149.12725443406,-18774.480935423428,-17619.79556899044,-15176.331333895403,-17464.29585631465,-25151.96915143544,-30585.834111024982,-33339.7040225687,-24670.470041124227,-20336.040550055535,-28265.02589929258,-29128.024304689425,-25260.562700781982,-36721.10402459526,-38636.28798581886,-11131.0263085977,-26010.21756560907,-31339.488968461093,2
26967,-27100.27805145252,-29260.117810613978,-23844.409067476336,-6812.9717872722,-36823.85383473955,-36064.855237177326,-24523.87656199196,-26425.21679879527,-41241.40817221452,-15616.736770137355,-20412.57165864537,-37432.8527094634,-22683.44246264949,-1224.482113390093,-17969.888672106783,-12248.99299287754,-16736.859700432997,-3815.1023265780386,-16348.579167877384,-18136.32586457287,-19081.16786874341,-8550.499826759087,-20474.97779333459,-35913.5430167641,-15774.98647773185,-31254.239125981276,-24977.87572311614,-27596.433384682736,-17444.13964355824,-30619.490298836845,-30899.42728158398,-26123.717355890116,-24677.4075283055,-30711.802628266967,-32688.11147654721,-16341.704180580626,-29050.99319702346,-27982.057672146417,-6201.222917629652,-14237.333068927112,-22043.66239480152,-18988.07429075684,-23269.066380564353,-4988.4439085390495,-22079.443578686925,-20340.19679237585,-24167.56472036628,-18794.543398353064,-17638.85803376782,-15196.956295785682,-17485.108317858474,-25175.21910847539,-30609.39656748751,-33359.73523555608,-24694.71999631643,-20354.790515410332,-28288.494605928336,-29151.399261498405,-25281.125162787743,-36746.91647690037,-38662.225437893,-11154.620015002489,-26033.74877212934,-31356.613936818474,2
26968,-27095.528060229302,-29253.430322970766,-23825.346602698955,-6813.90928553994,-36812.353855988615,-36057.042751612826,-24510.439086821025,-26410.06057680014,-41231.84568988357,-15608.799284803823,-20406.16542048248,-37424.50897488051,-22676.473725525957,-1216.5758779988198,-17961.232438101317,-12239.33676071982,-16728.172216485273,-3799.9773545251683,-16338.235436989988,-18121.169642577745,-19070.761637971496,-8538.999848008145,-20465.13406152332,-35898.26179499994,-15761.674002329944,-31244.957893130653,-24968.969489572613,-27585.058405700824,-17432.29591544246,-30604.302826899457,-30895.52103880173,-26099.467400697908,-24668.938793953585,-30703.990142702467,-32677.236496641424,-16331.610449231292,-29036.305724162205,-27971.213942182894,-6190.19168801258,-14225.333091100041,-22035.1936604496,-18979.44930669363,-23267.53513339371,-4978.693926554554,-22068.162349531787,-20328.696813624905,-24162.814729143065,-18781.7934219118,-17626.38930680688,-15185.893816226351,-17473.98333841463,-25162.812881398968,-30594.521594972703,-33345.45401194417,-24695.03249573901,-20343.44678637068,-28279.65087226932,-29139.649283209397,-25271.125181265183,-36737.10399503136,-38651.069208506895,-11143.526285500899,-26025.155038008394,-31344.488959222374,2
26969,-27066.621863640656,-29227.055371705017,-23811.159128913827,-6791.096827691603,-36783.22890980416,-36033.57404497707,-24492.439120080417,-26393.71685699921,-41211.814476896194,-15587.080574934515,-20384.91545974704,-37401.571517263146,-22654.16126675375,-1194.044669630804,-17941.701224190067,-12218.805548656315,-16704.609760022744,-3770.977408109747,-16311.954235551011,-18096.76343767425,-19045.792934107358,-8513.96864425949,-20440.415357197246,-35861.886862211635,-15737.736546560318,-31212.614202893626,-24936.625799335587,-27552.245966329927,-17401.514722318334,-30571.615387297592,-30866.552342328567,-26059.904973799286,-24643.84509032041,-30678.5214397622,-32650.236546530516,-16300.923005933939,-29006.118279940976,-27941.77649657586,-6164.44173559199,-14198.114391393325,-22010.756205603848,-18953.38685485046,-23229.91020291508,-4954.225221766543,-22042.912396187327,-20301.603113687223,-24137.221026433766,-18753.57472405283,-17600.483104675,-15159.175115595763,-17448.295885878553,-25138.969175456114,-30566.584146594054,-33319.11031062068,-24671.001290142613,-20315.759337530097,-28255.99466598002,-29115.961826977837,-25246.968975899752,-36710.572794054315,-38621.069263939215,-11118.463831809986,-26000.155084201993,-31320.707753164035,2
29645,-27043.46565642748,-29171.305474716748,-23812.627876199953,-6766.128123827463,-36798.8226309909,-36042.042779328985,-24446.31420530761,-26365.841908505074,-41140.22085918312,-15595.174309979337,-20374.915478224484,-37295.32171358595,-22683.067463342395,-1198.2321618933756,-17928.169999192356,-12229.305529255003,-16722.60972676335,-3816.1960745570686,-16255.298090237264,-18128.76337854644,-19057.94916164572,-8548.218580974253,-20434.25911857242,-35847.07438958134,-15781.86146502861,-31261.457862642874,-24920.219579650136,-27585.87090419953,-17421.85843472829,-30481.865553132626,-30850.739871546022,-26060.217473221866,-24609.376404009843,-30721.615110135976,-32666.767765984998,-16319.610471404221,-29022.80574910675,-27994.65139887639,-6161.62924078877,-14223.083095257465,-22026.787425982202,-18944.855620614027,-23308.847557058783,-4947.537734123332,-22050.34988244473,-20148.1346472582,-24128.033543409914,-18553.762593255196,-17607.95184087466,-15164.925104971235,-17456.2958710966,-25080.906782740756,-30432.740643903053,-33330.20404012227,-24629.751366362056,-20362.32175149451,-28233.182208131682,-29155.336754222913,-25314.21885163896,-36750.07272106842,-38695.22537691744,-11167.307491559235,-25923.592725669903,-31331.11398393595,26
29646,-27060.90312420744,-29189.11794180381,-23820.502861648965,-6781.284345822592,-36807.510114938625,-36059.44899716669,-24465.532919796282,-26382.998126804716,-41155.502080947284,-15611.361780068979,-20389.47795131671,-37311.63418344463,-22696.723688109138,-1213.3571339462462,-17943.763720379095,-12244.3367514811,-16738.734696968477,-3831.446046378971,-16268.360566101106,-18144.982098578337,-19072.9178839873,-8564.718550486476,-20449.071591202708,-35870.04309714097,-15803.54892495566,-31281.457825687994,-24940.938291367187,-27604.620869554332,-17437.17090643471,-30502.459265080644,-30872.396081530813,-26085.811175931165,-24624.22012658239,-30737.833830167878,-32684.080233995926,-16335.797941493864,-29039.430718388,-28013.088864808607,-6175.785464631643,-14236.801819908726,-22043.03739595636,-18969.261825517522,-23321.06628448166,-4964.41270294265,-22065.81860386244,-20168.88460891751,-24144.97101211375,-18571.418810630963,-17626.85805594075,-15178.89382916056,-17473.108340031406,-25095.031756641372,-30442.49062588755,-33345.92276107804,-24642.876342110416,-20381.477966098664,-28250.588425969385,-29173.899219924162,-25333.218816531826,-36765.57269242839,-38711.72534642967,-11185.276208357584,-25943.342689176956,-31346.58270535366,26
29647,-27075.684346895476,-29206.805409121833,-23842.252821460534,-6801.190559040936,-36811.07260835604,-36075.980216621174,-24486.532880993655,-26400.779343949514,-41171.87705069048,-15627.393000447331,-20406.134170540223,-37327.25915457363,-22711.629910566204,-1228.0758567497628,-17960.54493937164,-12260.680471282032,-16756.57841399779,-3848.9772639857074,-16282.579289828494,-18161.763317570883,-19087.5741069063,-8581.718519074826,-20467.35280742364,-35894.293052333174,-15817.142649837888,-31304.1452837673,-24962.719501121013,-27624.558332714932,-17456.45212080789,-30520.33423205222,-30900.864778927848,-26102.186145674354,-24639.876347653648,-30756.396295869126,-32703.33019842685,-16355.51665505866,-29059.93068050925,-28032.12007964373,-6196.566676233211,-14253.770538554818,-22060.06861448697,-18987.76179133426,-23344.878740482254,-4981.475171415516,-22081.25607533789,-20187.978323637144,-24161.78348104855,-18589.856276563183,-17645.576771353288,-15196.331296940521,-17490.295808273302,-25111.469226269077,-30463.2093376046,-33369.61021730961,-24656.157567570062,-20400.477930991525,-28267.588394557737,-29193.055434528316,-25349.5312863905,-36787.353902182214,-38731.88155918607,-11205.276171402702,-25964.311400432074,-31370.957660314896,26
29648,-27059.52812674809,-29189.58669093768,-23832.31533982249,-6786.346836468387,-36798.94763075993,-36063.636489429264,-24476.532899471098,-26385.560622069872,-41159.408323729534,-15612.955527124137,-20394.13419271315,-37313.571679864624,-22698.192435395264,-1213.7946331378582,-17947.669963161345,-12247.367995880126,-16739.578445409443,-3835.2897892767046,-16267.266818122076,-18145.26334805866,-19070.324138779884,-8564.874800197766,-20450.727838142382,-35875.85558640096,-15788.548952671821,-31281.926574821864,-24942.500788480087,-27603.183372210464,-17437.077156607935,-30500.428018833874,-30883.55231091692,-26076.311193484733,-24620.28263385788,-30738.802578377876,-32686.20523006947,-16335.579191898058,-29047.930702682177,-28015.182610939893,-6180.754205450665,-14236.73932002421,-22042.349897226683,-18970.07432401623,-23333.84751086518,-4964.037703635554,-22060.84986304342,-20173.040851237824,-24145.564761016652,-18573.418806935475,-17632.045546355577,-15178.925079102817,-17473.233339800438,-25095.938004966854,-30449.05311376173,-33352.17274952964,-24641.188845228484,-20388.69670276026,-28249.74467752842,-29175.242967441256,-25332.406318033118,-36772.8539289745,-38720.10033095481,-11189.213701082092,-25949.936426993394,-31363.301424461686,26
60450,-26996.746992751774,-29236.367854497897,-23860.909036988556,-9548.060483518866,-36404.88585888659,-35799.88697677177,-24590.563938770527,-26117.779866861096,-40559.846931567605,-15679.20540471109,-20362.4780012058,-36288.63607368684,-22896.0670697729,-1243.3258285716652,-17436.07715845568,-12217.118051774383,-17050.6716205878,-4219.726578934583,-16251.579347108562,-18181.732030673742,-19078.761623189544,-8727.999498784511,-20183.884581201346,-35789.324496288566,-16091.23589338278,-31106.6143987545,-25079.656785050436,-27544.27723105414,-17416.577194486686,-30051.116349048396,-30926.614731348436,-25905.717758698327,-24799.09480345814,-30791.833730389695,-32803.9550124976,-16299.923007781683,-28811.52488950043,-27954.963972208734,-6176.379213534545,-14305.082943742449,-22109.381023370086,-18855.199536275835,-22971.504430383706,-5017.318855185439,-22241.068280045285,-20029.759865984906,-24267.12703640026,-18456.35652323702,-17543.076960747057,-15298.86235748901,-17616.483075111093,-24959.563256952955,-30495.99052703324,-33486.26625175871,-24806.219790292966,-20699.47737851604,-28165.02608406699,-29101.836853077224,-25222.281521515935,-36735.29149838039,-38478.444527473715,-11617.931658919551,-25193.50032469632,-31450.645013072786,3
60451,-27013.68446145561,-29256.18031788947,-23885.5027415456,-9565.529201241086,-36424.76082216267,-35816.074446861414,-24608.907654875973,-26134.71733556493,-40575.59690246564,-15695.299124973959,-20379.884219043506,-36305.63604227519,-22913.067038361252,-1261.2320454854976,-17452.639627852415,-12232.055524173706,-17072.70282987969,-4241.164039323569,-16274.954303917544,-18202.82574169789,-19101.386581384333,-8750.15570784543,-20205.759540781946,-35810.98070627336,-16110.860857120802,-31126.801861453165,-25102.062993649422,-27568.370936535055,-17436.577157531807,-30072.74130909093,-30947.552192661296,-25930.99896198505,-24818.782267080678,-30813.14619100965,-32823.64247612014,-16319.64172134648,-28829.212356818458,-27974.151436755146,-6194.722929639989,-14330.426646913684,-22134.28722734971,-18876.043247761918,-22993.504389733334,-5037.881317191201,-22261.693241935565,-20051.009826720347,-24285.939501639572,-18477.512734145683,-17563.01442390766,-15321.45606574154,-17636.326788444923,-24979.375720344524,-30512.646746256753,-33501.76622311868,-24824.126007206796,-20718.852342715996,-28187.96354168436,-29124.555561098787,-25245.5939784404,-36756.44770928905,-38496.97574323271,-11637.806622195636,-25214.750285431757,-31470.801225829196,3
60452,-27003.559480164018,-29247.524083884004,-23879.47150268981,-9559.185462962712,-36406.6671055953,-35804.76196776402,-24597.126426644707,-26124.27985485076,-40561.53442844954,-15679.892903440767,-20366.85299312192,-36290.79231970264,-22897.94206630838,-1248.3883192174608,-17439.17090273922,-12216.39930310245,-17063.51534685584,-4228.789062189402,-16264.423073376598,-18190.450764563724,-19091.16785026597,-8739.0932282861,-20196.853307238416,-35791.41824241985,-16095.45463558761,-31115.05188316416,-25090.000515937834,-27557.433456744755,-17425.389678203443,-30047.178856323888,-30929.614725805204,-25898.686521690277,-24807.001038849416,-30801.052463355805,-32811.82999794662,-16310.329238553597,-28823.368617616212,-27963.6202062142,-6184.066699330012,-14320.801664698221,-22122.28724952264,-18860.824525882275,-22976.316921491438,-5021.475097505752,-22247.09951890108,-20035.072356168766,-24272.314526815087,-18461.51276370959,-17547.014453471566,-15309.112338549632,-17620.76431720044,-24969.906987840353,-30505.303009826122,-33495.89123397417,-24814.719774587138,-20703.883620374418,-28178.776058660507,-29115.055578652355,-25233.78150026688,-36740.16648937264,-38480.50702366274,-11622.962899623088,-25202.969057200495,-31454.270006374714,3
60453,-26988.872007302758,-29230.242865815333,-23852.065303329542,-9535.935505922764,-36386.16714347405,-35786.13700217825,-24576.126465447334,-26103.248643711126,-40540.65946702119,-15663.736683293382,-20345.665532271,-36271.16735596462,-22882.473344890674,-1230.2321027655646,-17419.264689520875,-12200.180583070549,-17047.515376419742,-4211.757843658794,-16249.329351265986,-18172.950796899244,-19076.574127231484,-8722.155759582265,-20182.728333337804,-35770.60578087602,-16083.954656836666,-31098.708163363226,-25069.531803758848,-27537.995992660282,-17409.35845782509,-30033.022632481014,-30923.208487642314,-25887.28029276611,-24797.09480715363,-30783.489995806813,-32792.70503328472,-16294.079268579439,-28805.962399778506,-27945.151490339726,-6172.472970752296,-14308.145438083733,-22106.162279317512,-18844.230806543277,-22962.629446782434,-5005.818876434496,-22231.287048118535,-20011.259900168174,-24250.595816945777,-18440.637802281246,-17523.983246027423,-15295.049864533534,-17604.07684803467,-24957.12576145683,-30496.240526571302,-33484.95375418387,-24786.813576150747,-20677.19616968609,-28161.057341400225,-29097.868110410458,-25216.156532833367,-36721.13527453752,-38462.944556113755,-11603.931684787967,-25180.312849063444,-31433.520044715406,3
77608,-26956.21581764315,-29320.023949922557,-23898.690217178475,-9670.77900676602,-35965.886670046246,-35857.668120006805,-24591.032687904397,-25837.749134287184,-40213.2225720419,-15706.299104648773,-20344.915533656807,-35714.54338446518,-22940.87948697087,-1260.7632963516276,-17316.35862966529,-12239.118011124014,-17163.48391213917,-4192.789128708189,-16223.360649249591,-18166.04455966023,-19103.91782670723,-8737.186981808361,-20156.85338114818,-35751.29331656059,-16281.954290983334,-31047.927007193983,-25207.594048654675,-27712.433170344422,-17579.358143708592,-29747.61690983873,-30798.552467975165,-25984.686362784287,-24622.03263062433,-30867.364840827275,-33291.954110798484,-16365.704136234766,-28935.493410437906,-27922.4015323759,-6195.754177734503,-14217.645605304573,-22217.59957340953,-18979.886805885242,-22821.973456679192,-5059.693776887282,-22247.69326780398,-19699.197976779815,-24351.439380612333,-18445.169043908656,-17630.42054935816,-15259.456180301675,-17717.982887565067,-24108.189830076088,-30726.2088516479,-33140.14189130913,-24885.094644552148,-20641.852484992294,-28089.49497362941,-30243.990992664752,-25302.687622945763,-36628.35419597352,-38394.444682684225,-11923.39984449147,-24878.96965586958,-31473.832470228223,4
77609,-26974.434533979565,-29338.05516660542,-23917.12768311069,-9685.62272933857,-35985.16788441943,-35878.761831030955,-24610.063902739515,-25856.749099180048,-40228.628793575095,-15720.361578664872,-20360.978003977416,-35731.605852938046,-22957.191956829545,-1276.669516960948,-17331.483601718162,-12252.461736468178,-17181.640128591065,-4209.914097065572,-16239.798118877297,-18185.169524322122,-19121.91779344784,-8754.811949241872,-20173.88459967879,-35767.85578595732,-16295.766765461369,-31064.17697716814,-25220.18777538465,-27728.9643897989,-17595.7956133363,-29763.866879812886,-30814.58368835352,-25997.936338301675,-24638.75134973236,-30885.646057048205,-33312.01657372812,-16380.360359153767,-28952.212129545933,-27943.745242938116,-6209.3479026167315,-14237.05181944679,-22234.162042806267,-18997.85552268359,-22838.84842549851,-5076.256246284021,-22264.161987373947,-19717.979192076873,-24370.53309533197,-18464.79400764668,-17648.35801621425,-15276.5498987168,-17735.670354883096,-24126.814795661852,-30740.240075721744,-33160.579353545865,-24894.657126883096,-20658.57120410032,-28106.55744210228,-30262.803457904065,-25319.937591072176,-36646.447912540905,-38412.06965011773,-11938.243567064019,-24894.657126883096,-31489.019942165607,4
77610,-26967.903296047643,-29327.93018531383,-23900.096464580085,-9669.560259017959,-35973.417906130424,-35871.79309390742,-24596.78267727987,-25840.530379148146,-40213.37882175319,-15708.330350895543,-20346.353031000675,-35719.32462563065,-22949.44197114956,-1265.607037401617,-17317.858626893674,-12239.49301043111,-17172.452645567217,-4200.7891139262365,-16229.235638394093,-18175.325792510852,-19112.38656105915,-8744.530718238992,-20163.41586902236,-35750.29331840833,-16280.048044505596,-31046.177010427535,-25200.344062050823,-27711.745671614746,-17579.38939365085,-29751.241903140657,-30794.489975481625,-25984.905112380093,-24627.126371212384,-30876.052324775,-33303.172840069106,-16367.797882366052,-28937.930905934027,-27932.40151389846,-6198.316672999659,-14226.895588212941,-22222.94331353565,-18985.355545780392,-22822.848455062416,-5064.193768572434,-22251.505760759457,-19703.32296915787,-24352.72062824491,-18453.106529242188,-17633.826793064283,-15264.174921582633,-17721.54538098248,-24118.72106061703,-30730.77134321757,-33154.11061549846,-24880.06340384861,-20645.321228582932,-28097.869958154555,-30253.959724245055,-25312.84385417961,-36637.697928708665,-38403.569665823554,-11921.806097436312,-24882.06340015312,-31476.613715089185,4
77611,-26950.934577401553,-29312.867713145475,-23882.56524697335,-9655.029035867989,-35954.449191179825,-35854.41812601197,-24580.563957247967,-25823.842909982377,-40195.94135397323,-15691.98663109461,-20330.6343100449,-35702.66840640714,-22933.723250193787,-1250.1070660416506,-17301.014908016616,-12225.180536876947,-17156.515175015636,-4185.60164198885,-16213.704417091869,-18160.450819996047,-19096.5740902766,-8728.624497629671,-20148.79089604562,-35727.887109809344,-16265.704321009176,-31024.114551193386,-25180.156599352154,-27692.77695666414,-17563.545672926048,-29732.27318819005,-30771.64626769103,-25965.530148180133,-24611.501400083383,-30858.614856995035,-33283.73537598463,-16352.329160948344,-28920.58718798084,-27911.495302527863,-6181.410454238083,-14211.833116044587,-22206.130844600844,-18969.699324709134,-22804.723488552776,-5048.631297327952,-22233.94329321046,-19686.885499530166,-24333.87691306334,-18438.606556034476,-17616.67057476464,-15248.61245033815,-17705.20166118155,-24098.43984809159,-30714.42762341664,-33136.8918973143,-24866.313429255093,-20629.383758031352,-28081.52623835362,-30235.366008601544,-25293.96888905578,-36622.697956424825,-38388.25719411714,-11902.149883756032,-24863.657184163163,-31458.26999898374,4
94000,-27032.2156772146,-29398.992554008517,-23921.97142416068,-9831.591209625672,-35644.04351473114,-35780.574512456325,-24637.907601291394,-25666.06195152175,-39973.03551584694,-15790.330199380527,-20260.009440541828,-35199.981835245,-23012.66060433749,-1257.9195516061498,-17120.10899228507,-12275.242944374259,-17308.639893927568,-4259.757754967077,-16152.39203038168,-18227.544446023967,-19113.730308576243,-8696.968306122319,-20072.509786993847,-35814.23070026819,-16440.453998115896,-31048.11450684753,-25287.59390083515,-27940.307749289736,-17560.04567939315,-29450.7112084455,-30891.802295673027,-25997.030089976197,-24688.220008326767,-30942.395952188726,-33565.98485445886,-16257.173086772744,-29035.399475836723,-27981.37017341674,-6235.160354921837,-14214.989360212643,-22636.536299320236,-19005.79300801712,-22699.254933432036,-5091.974967239794,-22233.224544538527,-19843.13521082015,-24461.532927187258,-18375.98167174945,-17612.17058307949,-15260.112429089093,-17788.732756837173,-24195.65841845622,-30660.271473483528,-33109.423198069526,-25004.250674381892,-20660.32120086677,-28051.557543728202,-29651.49208745313,-25537.062189880737,-36675.10410959149,-38425.569625173186,-12237.086764877244,-24563.282739179296,-31506.551159772345,5
94001,-27039.528163702973,-29406.430040265917,-23932.033905567758,-9831.684959452446,-35650.23100329822,-35786.16825212051,-24644.62633887686,-25671.405691647866,-39977.25425805177,-15795.580189679871,-20264.94693141859,-35203.76307825822,-23014.97310006458,-1260.0757976219516,-17124.95273333506,-12281.524182768115,-17310.296140867238,-4262.195250463201,-16152.517030150711,-18229.70069203977,-19115.855304649787,-8700.06205040586,-20074.228533818037,-35826.23067809526,-16451.078978483612,-31060.051984790083,-25300.312627334155,-27947.83898537391,-17571.701907855386,-29457.961195049356,-30901.802277195588,-26001.62383148812,-24689.845005324183,-30945.364696703236,-33572.54734233304,-16261.798078226926,-29044.055709842185,-27987.901411348663,-6240.25409550989,-14215.176859866191,-22638.067546490878,-19010.1992498755,-22712.44240906491,-5098.099955922361,-22234.349542459815,-19849.635198809814,-24475.189151954004,-18376.48167082558,-17620.014318586247,-15261.049927356833,-17792.04525071652,-24200.439659621694,-30663.396467709328,-33113.89193981242,-25003.250676229636,-20663.88369428418,-28055.68253610626,-29657.6170761357,-25540.46843358686,-36681.1978483318,-38434.69460831252,-12246.117998189806,-24572.345222434116,-31517.36363979361,5
94002,-27066.778113351946,-29432.89874135844,-23944.096383279346,-9846.43493219822,-35684.13719064815,-35811.88695459884,-24664.50130215295,-25689.405658388474,-39996.410472655916,-15818.142647990144,-20285.790642904674,-35227.16928500946,-23037.44180854808,-1282.9507553548053,-17146.32769383953,-12303.555392060003,-17335.014845193316,-4283.351461371864,-16175.766987190662,-18252.10690063875,-19137.855263999416,-8723.155757734521,-20098.259739414436,-35853.66812739778,-16483.110169298063,-31085.708187383898,-25319.312592227016,-27976.43268253998,-17599.10810721565,-29490.898634189285,-30932.48972049294,-26038.530013294814,-24710.813716579298,-30971.427148546405,-33597.7972956775,-16286.829281975582,-29066.899417632783,-28012.213866425387,-6266.504047006608,-14238.051817599046,-22662.755000874695,-19033.355457088674,-22738.442361023564,-5122.037411691987,-22259.161996612667,-19874.94765203879,-24502.157852122655,-18399.512878269725,-17645.264271930708,-15284.98738312646,-17816.420205677758,-24225.252113774543,-30687.11517388315,-33138.57939419623,-25027.34438171055,-20686.66490219026,-28078.994993030723,-29682.21078069274,-25562.65589259004,-36708.10404861593,-38462.72580651795,-12271.742950841362,-24596.47017785729,-31544.70733926936,5
94003,-27066.809363294204,-29433.21124078102,-23940.59638974645,-9850.528674634019,-35673.10596103108,-35815.730697496576,-24665.25130076714,-25690.40565654073,-39994.1917267556,-15813.23640705564,-20285.25939388629,-35225.79428755011,-23032.816817093895,-1280.1695104938435,-17146.077694301464,-12300.305398065171,-17331.98360079429,-4280.101467377033,-16173.61074117486,-18248.07565808747,-19134.261520639746,-8719.812013912915,-20096.134743340892,-35844.543144258445,-16476.360181770335,-31077.395702743273,-25310.125109203163,-27968.713946802254,-17588.76437632825,-29480.742402955435,-30923.614736891668,-26023.31129141517,-24704.032479109315,-30968.270904378347,-33593.1098043388,-16279.766795025274,-29059.805680740217,-28009.776370929263,-6260.285308497267,-14231.614329493897,-22658.84875809245,-19032.63670841674,-22728.84862875036,-5112.568679187813,-22252.53700885397,-19870.88515954525,-24499.40785720395,-18395.481635718443,-17642.23302753168,-15278.487395136795,-17812.232713415186,-24224.564615044867,-30689.74016903282,-33140.20439119365,-25025.531885059587,-20684.196156751877,-28077.588745629117,-29680.148284503714,-25561.780894206815,-36708.76029740335,-38465.10080212956,-12267.742958232338,-24594.40768166826,-31540.33234735324,5
167084,-26783.43488689869,-29358.99262791828,-24211.658388892316,-9245.34229286565,-34327.26469780592,-35778.44951638278,-24692.813749838693,-25092.87551062557,-38762.94400179052,-16109.454609719192,-20244.946968373475,-33205.016771436734,-23527.15965367315,-1470.0754095956909,-16654.766102121237,-12644.33601238346,-17932.63874093525,-4778.506796449826,-15847.205094290082,-18370.294182258494,-19141.54275718586,-8610.968465028312,-19763.447858062256,-35845.57439235296,-17048.01537549587,-30946.677194278072,-25871.905321175174,-28256.74466459421,-17977.51365801773,-28350.869490675297,-30738.802578377876,-25795.061713162762,-24700.37623586513,-31108.270645694174,-33790.515689582564,-16476.6101813084,-28265.557148310967,-27954.901472324218,-6293.003998041389,-14346.614117003326,-22923.692018728972,-19113.48030903818,-22434.536672564544,-5188.006039798618,-22228.912052506927,-19732.572915111356,-24725.15744007572,-17883.13883239858,-17737.389101707286,-15228.862486831096,-18234.575683032017,-23970.940083678965,-30959.114671296753,-32154.23746301159,-25093.68800912428,-20974.82061975125,-27146.77796553242,-28388.213171673604,-25430.468636838712,-36705.416553581745,-38390.75718949778,-13526.11563307736,-23958.37760689125,-31703.925795073854,6
167085,-26801.122354216714,-29377.55509361953,-24217.877127401654,-9269.717247826888,-34339.76467470912,-35793.60573837791,-24703.282480495123,-25100.969245670392,-38772.69398377502,-16119.14209181917,-20257.571945045704,-33215.67300174671,-23538.40963288603,-1479.325392504058,-16666.703580063793,-12657.30473842053,-17948.04496246844,-4789.944275316253,-15857.267575697157,-18381.95041072073,-19154.386483453898,-8623.812191296349,-19777.79158155868,-35855.19937456842,-17058.51535609456,-30959.739670141913,-25886.53029415192,-28267.807144153543,-17990.79488347738,-28359.08822548915,-30757.240044310092,-25798.87420611824,-24711.813714731554,-31124.9893648022,-33806.35941030737,-16488.828908731273,-28276.400878274493,-27966.838950266774,-6302.066481296209,-14357.551596793626,-22937.316993553457,-19130.730277164592,-22443.19290657001,-5195.974775074407,-22238.568284664645,-19746.2291398781,-24744.813653756,-17893.388813459205,-17750.07657826403,-15238.862468353655,-18243.106917268447,-23985.533806713447,-30972.177147160597,-32171.456181195746,-25110.125478751983,-20991.133089609924,-27162.80918591077,-28405.369389973246,-25446.249857679,-36724.35401859009,-38408.16340733548,-13540.896855765392,-23973.158829579283,-31712.300779598994,6
