,1A1,1A16,1A19,1A21,1A24,1A3,1A6,1A7,1B15,1B18,1B21,1B23,1B26,1B30,1B7,1B9,1C11,1C13,1C15,1C18,1C20,1C23,1C25,1D12,1D20,1D24,1D27,1D30,1D32,1D5,1D7,1D9,1E1,1E12,1E14,1E17,1E23,1E29,1E3,1E31,1E6,1EX3,1EX5,1F10,1F14,1F21,1F23,1F28,1F3,1F31,1F7,1G11,1G13,1G16,1G23,1G25,1G30,1G32,1G8,1H16,1H19,1H2,1H6,1H9,Status
50,-27238.621545828668,-29338.273916201226,-23751.877988450404,-8635.218420220517,-37282.6342370292,-36017.51157465646,-24567.751480922198,-26812.122333891533,-41899.031957091815,-15630.892993980227,-20412.29040916505,-38346.944770452064,-22612.880093030933,-1258.2008010864718,-18552.45009568036,-12314.867871157398,-16375.860367468616,-3522.2903676206074,-16398.329075952115,-18045.54478231339,-19031.011711419324,-8500.812418568872,-20507.69648287872,-35786.73075108115,-15549.080645148792,-31188.739247008514,-24830.125996120332,-27387.715020341573,-17415.764695987982,-30956.5521760316,-31124.08311647672,-26137.592330252664,-24675.938781019377,-30815.083687429647,-32718.580170248755,-16520.110100931528,-29231.0866142563,-28140.026130260594,-6143.035525145262,-14238.864316097754,-21861.006482303528,-19102.386579536596,-23373.84743695541,-4900.600320851821,-22018.349941572546,-20355.44676419775,-24130.189789425716,-19351.448619332827,-17515.5145116755,-15122.925182576488,-17288.13993180632,-24535.25154097388,-30711.865128151483,-33832.95311116893,-24871.907168919282,-20322.04057592395,-28193.088532214668,-30133.647446551764,-25263.625195123263,-36582.10428143169,-38724.75657235125,-10751.62075964336,-26804.90359722993,-31191.926741118838,30
51,-27216.621586479043,-29320.555198940943,-23733.971771536573,-8616.405954981203,-37269.6967609344,-35996.824112881666,-24544.84527324708,-26789.02862656287,-41879.15699381572,-15609.111784226403,-20393.25919432993,-38327.44480648308,-22590.380134605177,-1236.7945906397438,-18529.356388351698,-12292.83666186551,-16356.547903153174,-3504.2591509377435,-16379.360361001509,-18028.76356332085,-19012.79299508292,-8484.749948248262,-20491.227763308747,-35752.54331425092,-15521.236946596917,-31166.239288582758,-24807.65728763684,-27363.43381520711,-17390.827242066098,-30923.708486718442,-31096.30191780936,-26099.46740069791,-24654.15757126555,-30793.92747652098,-32694.173965345264,-16497.641392448033,-29194.89918112154,-28116.15117437548,-6123.0668120424025,-14217.145606228445,-21838.944023069384,-19075.26162965665,-23341.847496083228,-4876.662865082195,-21993.693737130987,-20336.0717999978,-24109.127328343828,-19329.26116032965,-17494.889549785228,-15100.58147386202,-17263.108728057665,-24513.064081970693,-30685.771426366056,-33803.1406662548,-24861.65718785865,-20309.228099598167,-28176.05731368406,-30113.709983391163,-25246.65647647717,-36551.885587268196,-38697.75662224034,-10724.933308955031,-26776.747399255477,-31163.958042797924,30
52,-27219.46533122452,-29320.555198940943,-23730.59677777271,-8614.218459023143,-37278.82174407373,-35997.69911126489,-24541.501529425474,-26782.653638342246,-41873.46950432476,-15605.986790000603,-20389.32170160542,-38322.72606520212,-22585.567643497445,-1230.2008528233064,-18524.98139643558,-12292.211663020349,-16355.141655751566,-3504.977899609677,-16377.266614870225,-18032.232306911486,-19011.636747219367,-8486.281195418904,-20491.35276307778,-35753.41831263413,-15529.143181988191,-31168.708034021136,-24805.751041159096,-27361.840068151952,-17385.233502401916,-30925.927232618764,-31101.489408224188,-26114.74862246207,-24647.688833218144,-30792.23997963905,-32691.36147054204,-16495.703896028033,-29180.89920698996,-28111.02618384517,-6114.566827748227,-14211.770616160069,-21837.85027509035,-19068.35539241763,-23340.00374949001,-4871.381624840593,-21989.22499538809,-20335.3218013836,-24109.03357851705,-19326.01116633481,-17494.983299612002,-15095.550233158481,-17257.327488739935,-24503.34534992846,-30675.365195594146,-33793.453184154816,-24862.59468612639,-20313.446841803005,-28177.869810335025,-30110.053740146977,-25248.750222608458,-36549.85434102143,-38697.13162339518,-10723.152062246325,-26773.934904452257,-31166.2080386405,30
53,-27248.02777844833,-29347.242649629272,-23745.846749594613,-8643.687154572435,-37289.321724672416,-36021.261567727415,-24561.907741719948,-26802.028602542203,-41893.250717774084,-15625.955503103465,-20411.321660955047,-38340.31978269337,-22603.317610699985,-1246.732072277787,-18546.20010722876,-12314.83662121514,-16379.704110366347,-3530.6653521457506,-16397.047828319537,-18057.982259332075,-19035.199203681896,-8512.874896280458,-20515.321468789654,-35797.41823133339,-15559.049376729092,-31201.27047385397,-24842.43847336998,-27393.465009717045,-17416.452194717654,-30959.64592031513,-31121.58312109608,-26151.686054211026,-24667.4387967252,-30818.98993021189,-32718.89266967133,-16521.672598044428,-29211.149151095695,-28136.276137189634,-6147.035517754286,-14228.926834459711,-21864.75647537449,-19102.54282924788,-23372.94118862993,-4891.819087077323,-22009.66245762481,-20359.009257615162,-24142.564766559884,-19347.85487597316,-17518.920755381627,-15113.706449610378,-17274.921206231193,-24528.564053330654,-30702.365145705047,-33813.953146276064,-24865.563430640897,-20340.41554197165,-28205.213509810776,-30135.36619337596,-25274.718924624853,-36581.63553229782,-38724.53782275545,-10749.714513165623,-26799.497357219298,-31195.801733958822,30
54,-27252.52777013348,-29352.648889639902,-23766.565461311664,-8657.999628126598,-37298.54045763853,-36028.88655363837,-24577.68896256023,-26815.841077020228,-41903.969447968564,-15633.20548970732,-20421.82164155373,-38349.00726664109,-22610.192597996742,-1253.3883099787402,-18557.825085748736,-12323.117855913508,-16387.047846796973,-3543.4465785292714,-16402.204068792107,-18070.41973635076,-19045.10543537768,-8524.749874338499,-20525.477700023508,-35812.324453790454,-15573.018100918416,-31213.801700699434,-24858.594693517367,-27407.246234252823,-17427.827173699567,-30973.958393869303,-31128.23935879704,-26161.811035502607,-24677.657527843563,-30826.896165603168,-32727.642653503575,-16534.797573792788,-29219.336635967284,-28146.05736911638,-6166.785481261341,-14232.239328339056,-21877.03770268188,-19109.23031689109,-23383.12866980605,-4900.319071371498,-22016.568694863843,-20369.134238906754,-24154.90849375179,-19356.79235945894,-17529.45198592257,-15118.706440371658,-17280.6399456644,-24542.064028386118,-30715.11512214632,-33836.89060389344,-24877.469658641206,-20356.353012523232,-28215.0884915643,-30147.49117097205,-25279.656415501617,-36593.885509662956,-38732.88155733833,-10760.464493302374,-26809.778588222183,-31202.270472006232,30
55,-27234.340303739325,-29336.461419550265,-23754.190484177496,-8636.968416986965,-37289.57172421048,-36005.23034734907,-24559.282746570272,-26796.872362069626,-41886.094480997,-15613.799275565105,-20403.571675275067,-38331.78854845694,-22592.130131371625,-1234.5133448549102,-18538.200122010712,-12305.680388133547,-16370.266627804434,-3529.071605090593,-16379.82911013538,-18056.04476291208,-19025.01172250579,-8509.656152227886,-20507.165233860327,-35786.887000792434,-15548.79939566847,-31188.989246546582,-24837.563482377733,-27383.121278829647,-17402.389720701558,-30953.83343105515,-31101.551908108708,-26139.84232609524,-24659.282561795866,-30808.677449266757,-32709.58018687845,-16517.516355724114,-29202.33666737893,-28128.83865093223,-6142.254276588812,-14212.645614543297,-21857.06898957902,-19085.792860197595,-23358.034966172872,-4881.944105323796,-21996.412482107437,-20350.321773667438,-24135.658529320863,-19336.323647279954,-17512.045768084867,-15097.675229232023,-17257.952487585095,-24531.314048249365,-30702.70889506989,-33828.26561983023,-24864.84468196897,-20345.04053342584,-28199.494770377565,-30135.02244401112,-25266.375190041967,-36568.91680579881,-38708.10035312774,-10737.933284934355,-26787.372379623197,-31174.80177276145,30
56,-27217.840334227105,-29323.961442647065,-23748.47174474428,-8630.593428766335,-37278.540494593406,-35991.44912281328,-24539.970282254828,-26786.87238054707,-41873.282004671215,-15599.705551606748,-20392.47794577348,-38317.038575711165,-22576.348910531335,-1219.2321230907496,-18525.012646377843,-12291.680414001963,-16362.454142239934,-3518.290375011584,-16366.547884675732,-18046.013531447257,-19013.3242441013,-8501.656167009838,-20497.852751067443,-35763.19954456088,-15525.8619380511,-31167.64553598437,-24817.969768581966,-27365.683811049686,-17390.108493394164,-30937.92721044583,-31085.583187614862,-26126.186101328498,-24638.62634996333,-30799.42746635839,-32699.298955875573,-16507.828873624137,-29199.305422979924,-28123.99490988224,-6110.129335947591,-14191.083154385276,-21843.912763888402,-19074.91788029181,-23336.441256072598,-4865.475385753832,-21977.162517676497,-20341.509289950685,-24128.06479335217,-19321.948673841278,-17502.2020362736,-15077.76901601368,-17240.015020729006,-24522.001565456478,-30697.02140557893,-33809.578154359944,-24863.188435029293,-20337.82179676424,-28189.08853960565,-30124.584963296948,-25258.687704246502,-36548.229344024025,-38690.60038546326,-10721.120815999555,-26772.40365728161,-31154.583060120523,30
57,-27232.277807550297,-29338.711415392838,-23767.127960272308,-8656.843380263052,-37298.97795683014,-36012.54283383743,-24556.03275257544,-26806.30984463154,-41889.688224356665,-15614.205524814455,-20411.47791066634,-38332.25729759081,-22589.130136914857,-1231.7633499362066,-18541.575115774576,-12306.617886401289,-16385.57909951085,-3537.009090424124,-16380.110359615703,-18066.6697432798,-19029.761713729004,-8522.937377687535,-20517.165215382884,-35778.57451615181,-15546.080650692023,-31183.895505958524,-24834.15723867161,-27385.621274210287,-17411.420954014116,-30957.11467499224,-31111.64563945804,-26144.592317318456,-24657.31381543361,-30822.614923513822,-32721.080165629395,-16524.641342558938,-29219.52413562084,-28147.651116171543,-6116.316824514674,-14205.08312851686,-21858.068987731283,-19086.855358234367,-23350.00373101257,-4881.131606825088,-21990.849992385498,-20362.4780012058,-24148.752255126958,-19337.104895836404,-17524.326995392257,-15092.706488413003,-17254.608743763492,-24540.93903046483,-30720.1151129076,-33832.51561197732,-24882.40714951796,-20353.79051725808,-28208.994752823994,-30145.147425302708,-25275.406423354525,-36558.573074911415,-38707.72535382064,-10739.089532797903,-26788.528627486743,-31172.520526976616,30
58,-27260.12150610217,-29363.492619603432,-23779.377937637448,-8671.499603182052,-37309.97793650496,-36035.23029191674,-24574.688968103463,-26826.49730733021,-41906.8444426563,-15627.361750505072,-20432.75912134404,-38348.632267334,-22601.56761393353,-1245.732074125531,-18558.35633476712,-12320.680360417386,-16406.39156105468,-3551.4465637473186,-16393.079085652767,-18083.232212676536,-19045.10543537768,-8540.718594832335,-20534.352683624784,-35807.38696291369,-15565.5181147765,-31209.082959418472,-24864.06343341252,-27411.6524761112,-17438.139654644707,-30974.14589352285,-31129.583106314127,-26158.6235413923,-24677.4075283055,-30845.489881246678,-32742.048876884517,-16547.26630075373,-29249.89907949561,-28170.463574019883,-6141.098028725266,-14221.45809826005,-21874.787706839303,-19112.1990614056,-23380.284925060565,-4895.9440794553775,-22005.84996466934,-20383.321712691886,-24165.87722348435,-19351.948618408955,-17545.483206300923,-15109.018958271678,-17269.796215700877,-24567.688981037674,-30743.271320120766,-33862.265557006926,-24900.87586539244,-20377.946722623507,-28232.838458766844,-30169.084881072333,-25296.96888351255,-36582.10428143169,-38734.94405352735,-10760.05824405302,-26808.434840705093,-31193.80173765431,30
59,-27247.996528506068,-29351.305142122812,-23761.69047031941,-8652.530888231448,-37294.5404650295,-36020.9803182471,-24564.34523721607,-26814.93482869475,-41893.37571754311,-15610.893030935107,-20422.946639475023,-38334.19479401081,-22582.848898521002,-1229.7008537471786,-18544.79385982715,-12302.461644080971,-16393.454084959867,-3534.8215944660637,-16377.891613715383,-18068.419740046247,-19031.417960668678,-8525.49987295269,-20521.13395804965,-35788.699497443406,-15542.70565692816,-31190.176744352382,-24848.375962398997,-27401.02749574348,-17425.73342756828,-30950.583437060322,-31104.645652392246,-26131.90484076171,-24657.657564798446,-30831.927406306702,-32730.611398018085,-16536.297571021172,-29241.992844104338,-28155.4948516783,-6124.66055909756,-14203.17688203912,-21860.85023259224,-19102.8240787282,-23367.69119833059,-4875.412867391875,-21985.412502432613,-20368.977989195464,-24148.1272562818,-19333.22990299641,-17531.108232862247,-15089.987743436555,-17252.10874838285,-24555.970252690924,-30729.7088451808,-33850.79682819824,-24897.282122032768,-20366.91549300644,-28220.86973088203,-30158.022401513004,-25283.09390915,-36570.01055377784,-38720.56908008868,-10742.5895263308,-26793.65361801705,-31173.708024782416,30
60,-27230.340311130298,-29333.867674342848,-23738.503013163983,-8614.280958907659,-37276.69674800018,-35998.44910987908,-24543.90777497934,-26790.591123675767,-41874.09450316992,-15591.455566850636,-20402.75917677636,-38315.194829117936,-22564.098933166202,-1210.8258886233486,-18525.387645684936,-12281.836682190697,-16371.641625263786,-3516.4778783606207,-16356.391653441884,-18048.419777001127,-19011.44924756582,-8505.781159387894,-20499.852747371955,-35763.16829461862,-15515.518207163703,-31168.989283501465,-24821.87601136422,-27377.871288530307,-17406.26471354155,-30919.33349480232,-31083.30194183004,-26097.686153989198,-24629.470116881734,-30811.73994360804,-32712.923930700053,-16515.391359650574,-29223.899127536963,-28134.463640538663,-6097.379359506329,-14181.458172169812,-21837.631525494544,-19083.792863893083,-23348.066234592567,-4853.131658561922,-21962.662544468792,-20349.82177459131,-24122.971052764122,-19312.44869139485,-17510.57702079874,-15068.362783394023,-17233.421282912568,-24530.095300501303,-30706.396388256333,-33835.76560597215,-24883.28214790118,-20345.82178198229,-28199.36977060853,-30135.584942971764,-25265.250192120682,-36553.448084381096,-38699.912868256135,-10718.558320734399,-26769.2161631713,-31160.176799784702,30
61,-27237.59029773416,-29343.99265563444,-23754.190484177496,-8633.124674089231,-37292.72796837854,-36007.5115931339,-24558.782747494144,-26805.747345670898,-41886.18823082377,-15599.205552530617,-20415.102903968265,-38324.72606150663,-22571.41141965457,-1219.8883718781676,-18533.012631595884,-12287.305422085845,-16374.2353704712,-3523.884114675765,-16364.016639352834,-18054.482265799186,-19017.480486421613,-8512.624896742396,-20504.883988075493,-35770.35578133797,-15515.049458029831,-31181.614260173686,-24828.344749411626,-27380.746283218043,-17409.17095817154,-30922.958488104246,-31092.5519247384,-26099.154901275328,-24633.59510925979,-30815.239937140937,-32716.580173944243,-16513.328863461546,-29219.399135851807,-28136.71363638125,-6094.535614760851,-14186.614412642382,-21842.694016140344,-19092.261598245,-23353.566224429986,-4859.6316465515865,-21971.162528762965,-20357.228010906456,-24137.97102504796,-19320.104927248056,-17521.452000704525,-15074.3315223653,-17243.70251391545,-24527.1265559868,-30704.64639148988,-33820.046885016374,-24887.157140741176,-20352.978018759368,-28205.30725963755,-30138.272438005948,-25275.71892277711,-36564.94806313205,-38711.60034666064,-10725.152058550837,-26776.153650352575,-31174.489273338862,30
62,-27245.3715333564,-29354.992635309256,-23769.315456230368,-8680.062087360744,-37306.32169326077,-36020.63656888226,-24581.532705457965,-26827.2473059444,-41910.031936766616,-15620.580513035087,-20444.134100325948,-38349.00726664109,-22594.1613776184,-1243.7008278787614,-18550.231349780042,-12303.899141424841,-16392.204087269547,-3547.8215704453914,-16389.954091426967,-18076.513475091066,-19039.19919629092,-8533.187358748157,-20524.852701178348,-35786.13700217825,-15541.674408833645,-31195.67673418979,-24840.438477065472,-27396.121254808968,-17421.858434728292,-30949.989688157417,-31114.426884319,-26132.96733879848,-24655.532568724902,-30831.364907346066,-32730.455148306795,-16528.141336091834,-29225.055375400498,-28151.213609588955,-6122.1918136591785,-14211.114367372651,-21864.818975259004,-19105.261574224325,-23364.097454970917,-4884.100351339598,-21996.94373112581,-20380.571717773182,-24173.00221031917,-19344.97988128542,-17547.139453240598,-15099.518975825249,-17270.077465181203,-24543.09527648063,-30723.11510736436,-33824.234377278946,-24905.625856615654,-20373.290481227068,-28224.494724183958,-30155.803655612686,-25290.781394945465,-36573.448047426224,-38722.56907639319,-10743.714524252087,-26793.8411176706,-31185.645502724965,30
63,-27236.402799928353,-29346.836400379918,-23768.752957269717,-8673.749599024628,-37294.44671520273,-36014.167830834864,-24575.720216197984,-26819.622320033453,-41906.781942771784,-15617.26801915574,-20442.07160413692,-38348.507267564964,-22593.723878426783,-1243.1383289181172,-18545.825107921664,-12297.867902569047,-16382.766604707633,-3543.4465785292714,-16387.360346219557,-18071.232234849464,-19034.324205298668,-8527.624869026235,-20519.915210301588,-35774.4182738315,-15542.736906870416,-31174.395523512096,-24826.188503395824,-27382.49627998449,-17405.420965100584,-30944.958447453882,-31109.23939390417,-26127.154849538496,-24655.43881889813,-30822.146174379952,-32719.67391822778,-16517.922604973468,-29207.992906927637,-28141.18237812414,-6133.066793564961,-14211.145617314907,-21851.75649939516,-19090.38660170952,-23352.44122650869,-4883.506602436696,-21997.099980837105,-20377.69672308545,-24166.72097192532,-19340.511139542527,-17543.889459245765,-15100.143974670407,-17269.577466105067,-24534.876541666777,-30718.708865505985,-33830.515615672804,-24900.68836573889,-20370.477986423848,-28217.6197368872,-30147.147421607217,-25279.81266521291,-36561.82306890625,-38710.10034943225,-10735.902038687587,-26785.653632799007,-31173.08302593726,30
64,-27214.09034115614,-29325.367690048675,-23746.315498728487,-8653.124637134351,-37275.977999328265,-35995.292865711024,-24548.93901568288,-26797.12236160769,-41886.65697995764,-15597.018056572559,-20421.25914259309,-38328.85105388469,-22574.942663129717,-1225.513361484607,-18522.700150650748,-12275.430444027808,-16360.797895300258,-3521.446619179641,-16365.985385715088,-18049.54477492241,-19013.3242441013,-8505.281160311766,-20499.13399870002,-35745.16832787802,-15524.611940360779,-31144.801828193773,-24799.56355259201,-27353.121334261967,-17376.858517876768,-30912.458507505566,-31088.36443247583,-26087.342423101807,-24630.376365207216,-30798.52121803291,-32694.79896419042,-16489.672657172243,-29184.492950349624,-28115.557425472583,-6102.941849228252,-14190.083156233015,-21833.725282712294,-19064.76164905796,-23325.56627616681,-4860.475394992553,-21976.69376854263,-20356.884261541618,-24146.221009804067,-19318.386180423866,-17522.264499203233,-15078.925263877229,-17249.01500409931,-24516.56407550359,-30699.677650670863,-33818.82813726831,-24891.93838190665,-20348.94677620809,-28193.869780771118,-30124.209963989848,-25257.15645707586,-36539.10436088469,-38683.912897820046,-10710.058336440225,-26758.65368268809,-31142.02058333281,30
65,-27220.871578626127,-29331.180179308663,-23750.252991452988,-8656.062131706602,-37288.91547542306,-36000.761605606174,-24550.06401360416,-26799.216107738976,-41887.71947799441,-15601.549298199969,-20423.696638089208,-38331.444799092096,-22580.94265204326,-1230.1071029965324,-18523.98139828333,-12280.086685424249,-16361.641643741226,-3521.9778681980274,-16369.735378786047,-18050.576023016933,-19015.730489655165,-8504.374911986284,-20501.32149465808,-35753.41831263413,-15532.393175983017,-31150.83306704957,-24806.407289946514,-27360.027571500992,-17384.889753037078,-30920.489742665868,-31092.23942531582,-26101.029897810804,-24632.438861396244,-30799.521216185167,-32695.17396349752,-16492.516401917714,-29192.58668539445,-28118.088670795478,-6106.72309224147,-14194.833147456235,-21837.569025610028,-19071.73038618149,-23329.066269699702,-4864.600387370608,-21982.068758611007,-20358.446758654518,-24153.22099686986,-19322.792422282244,-17525.170743833227,-15084.519003541409,-17253.733745380265,-24516.47032567681,-30695.677658061835,-33812.703148585744,-24897.500871628574,-20344.72803400326,-28191.369785390485,-30122.52246710792,-25254.593961810704,-36543.6356025121,-38690.60038546326,-10714.120828933763,-26763.68492339164,-31144.770578251515,30
66,-27243.090287571566,-29350.617643393136,-23769.127956576816,-8669.49960687754,-37319.25916935558,-36025.074060682884,-24571.813973415734,-26817.684823613454,-41906.4694433492,-15625.768003449917,-20442.3841035595,-38352.444760289465,-22607.098853713203,-1253.2008103251922,-18546.07510745973,-12305.086639230645,-16379.485360770545,-3538.071588460896,-16389.329092581807,-18065.482245473995,-19033.574206684483,-8519.56238392367,-20518.852712264816,-35786.699501138886,-15558.549377652964,-31185.739252551743,-24838.31348099193,-27392.058762315435,-17416.98344373604,-30956.95842528095,-31119.645624676083,-26146.904813045552,-24665.68879995875,-30819.614929057057,-32716.767673597788,-16520.735099776688,-29221.649131694383,-28142.026126565102,-6139.598031496884,-14226.083089714231,-21855.006493389992,-19099.042835714983,-23360.65996132254,-4894.569081996026,-22011.131204910944,-20376.259225741578,-24172.220961762723,-19345.44863041929,-17544.233208610603,-15115.300196665537,-17280.046196761497,-24536.37653889516,-30716.677619259215,-33824.109377509914,-24890.657134274068,-20353.509267777757,-28207.963504729483,-30138.241188063686,-25275.687672834847,-36571.79180048655,-38720.50658020416,-10742.933275695636,-26793.49736830576,-31177.58301762241,30
67,-27246.09028202833,-29355.648884096674,-23768.34670802037,-8664.405866289486,-37311.69668332914,-36025.60530970128,-24569.93897688025,-26816.997324883774,-41908.28194000017,-15630.611744499905,-20444.884098940143,-38357.47600099301,-22614.098840779,-1259.3882988922755,-18548.85635232069,-12308.555382821283,-16382.079105977957,-3540.04033482315,-16393.329085190835,-18066.6697432798,-19038.199198138664,-8521.624880112699,-20520.852708569328,-35793.261989013066,-15552.486888854912,-31195.801733958822,-24846.68846551707,-27401.308745223803,-17425.702177626023,-30960.052169564493,-31124.551865610585,-26145.498565643946,-24667.4387967252,-30821.489925592534,-32719.26766897843,-16528.141336091834,-29237.36785265016,-28147.21361697993,-6149.848012557505,-14231.676829378413,-21862.006480455784,-19107.69906972045,-23373.097438341225,-4902.0065682534305,-22018.568691168348,-20375.384227358358,-24172.127211935956,-19351.011120141207,-17545.108206993827,-15121.08143598327,-17287.108683711805,-24543.407775903208,-30723.89635592081,-33831.484363882795,-24884.469645706988,-20351.44677158873,-28212.27599676108,-30141.709931654324,-25280.937663134195,-36579.85428558912,-38727.31906761641,-10746.058269921436,-26796.591112589304,-31181.208010924336,30
68,-27181.246651842983,-29277.492778509422,-23728.00303256529,-8377.531396361075,-37211.32186879646,-35956.824186791426,-24580.56395724797,-26796.49736276253,-41831.31333221873,-15590.674318294185,-20392.72794531154,-38266.78866856032,-22559.223942173954,-1209.6383908175446,-18486.387717746955,-12302.524143965493,-16327.641706564526,-3474.8842052152263,-16339.860433987405,-18006.38860466412,-18983.98054832104,-8451.500009685753,-20472.602797722982,-35945.386707925005,-15520.830697347561,-31248.176637183227,-24806.876039080387,-27352.183835994238,-17365.70228849067,-30964.33341165384,-31176.208020163067,-26161.842285444876,-24652.407574499102,-30729.740095123056,-32650.924045260184,-16451.485227732966,-29118.368072531703,-28053.93253933981,-6105.098095244054,-14204.739379152019,-21817.319063026847,-18984.543047281684,-23495.222212685483,-4866.75663338641,-21987.16249919906,-20388.759202644775,-24134.377281688285,-19311.573693011615,-17492.108304924266,-15076.550268265617,-17238.296273904816,-24440.189216625047,-30610.36531569752,-33703.64085010534,-24870.844670882503,-20263.946933266336,-28133.21364284835,-30023.178900669747,-25194.281573252767,-36672.22911490376,-38835.66261742488,-10788.370691738763,-26801.62235329284,-31260.551614317388,1
69,-27181.215401900732,-29278.774026142,-23738.7842626443,-8382.531387122355,-37205.353129825184,-35958.386683904326,-24588.68894223505,-26804.591097807348,-41836.25082309549,-15595.955558535788,-20398.0404354954,-38270.44491180449,-22564.536432357807,-1213.5446335997942,-18490.793959605333,-12307.649134495801,-16329.985452233877,-3479.602946496184,-16346.954170879968,-18010.857346407014,-18989.91803735006,-8456.031251313163,-20477.352788946202,-35955.60543904337,-15535.236920728496,-31259.33286656933,-24817.188520025516,-27358.15257496551,-17374.889771514518,-30979.0208845151,-31179.80176352273,-26177.904755765485,-24671.813788641317,-30732.021340907886,-32650.174046646,-16455.891469591345,-29126.399307692005,-28052.870041303042,-6131.066797260451,-14218.270604149731,-21818.66281054394,-18984.13679803233,-23497.94095766192,-4877.319113869613,-21998.068729047103,-20399.16543341669,-24140.62727013989,-19318.261180654838,-17501.045788410054,-15088.643995919463,-17245.85875993125,-24437.189222168287,-30604.36532678397,-33697.54711136503,-24895.719624919868,-20272.04066831116,-28136.588636612207,-30026.460144606837,-25199.094064360503,-36673.04161340246,-38837.10011476875,-10793.714431864882,-26805.028596998964,-31267.489101498668,1
70,-27202.684112231967,-29298.99273878293,-23757.22172857652,-8411.812583018098,-37229.50933519061,-35981.73039077105,-24614.6888941937,-26827.028556348592,-41858.71953157899,-15619.424265171541,-20421.196642708568,-38293.16361982605,-22588.63013783873,-1237.6383390807098,-18511.918920571738,-12328.524095924144,-16354.766656444468,-3505.3841488590306,-16373.079122607654,-18035.98229998245,-19014.917991156453,-8480.687455754723,-20500.22774667905,-35982.949138519114,-15580.61183688711,-31286.551566276044,-24845.000968635137,-27387.74627028384,-17404.358467063812,-31005.864584914718,-31205.114216751703,-26203.717208070586,-24696.93874221675,-30758.55254188493,-32673.267753974662,-16480.735173686455,-29152.024260343565,-28074.026252211705,-6165.3167339752135,-14246.801801431284,-21845.350261232263,-19012.855494967436,-23519.69091747349,-4904.2878140382645,-22026.31867684833,-20424.91538583728,-24169.62721655531,-19346.8548778209,-17528.73323725064,-15116.206444991018,-17273.577458714095,-24458.689182441783,-30626.271536306827,-33714.172080646276,-24924.563321624,-20296.196873676592,-28160.776091919903,-30051.303848701944,-25222.28152151593,-36696.0728208466,-38861.78756915257,-10819.183134805153,-26827.99730455859,-31297.176546643765,1
71,-27075.871846549024,-29236.52410420919,-23837.377830468286,-6787.659334043223,-36801.41637619832,-36043.105277365765,-24506.407844269746,-26408.779329167563,-41224.12695414585,-15595.830558766755,-20395.790439652825,-37414.16524399311,-22661.098753935024,-1204.950899478845,-17949.951208946182,-12226.5555343363,-16715.265990332722,-3798.8523566038793,-16331.735449000325,-18121.825891365163,-19063.417901540863,-8533.562358055253,-20456.134078153016,-35886.51181671094,-15755.64276347415,-31228.114174253587,-24956.09451336232,-27573.120927758267,-17420.358437499905,-30593.77159635851,-30877.364822349835,-26095.59240785792,-24656.81381635748,-30688.990170418627,-32664.424020315648,-16320.547969671961,-29029.99323582609,-27957.46396758937,-6186.254195288073,-14217.333105881991,-22026.09992725253,-18961.980588971408,-23243.472677855054,-4966.225199593614,-22058.6311171431,-20319.946829792665,-24149.127254434057,-18774.480935423428,-17619.79556899044,-15176.331333895403,-17464.29585631465,-25151.969151435438,-30585.834111024986,-33339.7040225687,-24670.470041124234,-20336.04055005553,-28265.025899292585,-29128.024304689425,-25260.562700781982,-36721.10402459526,-38636.28798581886,-11131.0263085977,-26010.217565609062,-31339.488968461093,2
72,-27100.27805145252,-29260.11781061397,-23844.409067476343,-6812.9717872721985,-36823.85383473955,-36064.855237177326,-24523.876561991958,-26425.216798795267,-41241.40817221452,-15616.736770137355,-20412.571658645367,-37432.8527094634,-22683.44246264949,-1224.482113390093,-17969.888672106783,-12248.992992877542,-16736.859700432997,-3815.102326578039,-16348.579167877382,-18136.325864572867,-19081.167868743407,-8550.499826759087,-20474.97779333459,-35913.5430167641,-15774.98647773185,-31254.23912598128,-24977.875723116143,-27596.433384682736,-17444.13964355824,-30619.490298836845,-30899.42728158398,-26123.717355890123,-24677.4075283055,-30711.802628266967,-32688.11147654721,-16341.704180580626,-29050.99319702346,-27982.057672146417,-6201.222917629652,-14237.333068927112,-22043.66239480152,-18988.074290756842,-23269.06638056436,-4988.44390853905,-22079.443578686925,-20340.19679237585,-24167.56472036628,-18794.543398353064,-17638.85803376782,-15196.956295785682,-17485.108317858474,-25175.21910847539,-30609.396567487514,-33359.73523555608,-24694.71999631643,-20354.790515410332,-28288.494605928336,-29151.399261498398,-25281.125162787743,-36746.91647690037,-38662.225437893,-11154.620015002487,-26033.74877212934,-31356.61393681848,2
