,1A1,1A16,1A19,1A21,1A24,1A3,1A6,1A7,1B15,1B18,1B21,1B23,1B26,1B30,1B7,1B9,1C11,1C13,1C15,1C18,1C20,1C23,1C25,1D12,1D20,1D24,1D27,1D30,1D32,1D5,1D7,1D9,1E1,1E12,1E14,1E17,1E23,1E29,1E3,1E31,1E6,1EX3,1EX5,1F10,1F14,1F21,1F23,1F28,1F3,1F31,1F7,1G11,1G13,1G16,1G23,1G25,1G30,1G32,1G8,1H16,1H19,1H2,1H6,1H9,Status
10,695.9830880751084,-6016.473259000375,-9692.653966346617,496.35845693102397,-23428.56608584917,-3760.696177106866,12272.024198473944,1096.419848169081,-18804.480879991104,3209.197194289996,1105.9823305000282,-11254.588580285821,-5402.818142880089,1026.2949777421359,-2817.5416698182607,-1030.482471852448,27232.2465557603,-3556.446554508598,-6507.97235083415,-7399.626953281577,-145.82785647081297,9044.123912818666,-13729.990256368532,-7674.251445844854,-9468.779380010328,4648.47578486656,-10008.090883498839,-9345.435857918013,1031.9512172908335,-10470.433779205903,-8333.656477430846,-2675.5419321979225,20011.94739705011,-11279.932283457056,-10107.215700341205,-10119.121928341501,-13461.897001737176,-8539.406097257499,-11856.931217308711,2635.135755010592,6768.565617475846,-5529.817908216588,-5205.0685082714845,-2104.7929867978664,-4476.976103602414,-7382.595734750968,17766.607795870772,-10576.058584037934,-3057.1037271680652,-5751.379998825787,-1262.7320427138814,-863.9202796173245,-4017.0394534492148,-836.9203295064151,-8272.031591298077,-10946.870398871324,-10756.027001501738,-10715.964575526985,-6190.066688243548,-9141.498734742327,-5326.537033828318,3526.2903583818907,-14902.58183971535,415.171106944748,30
11,744.5454983440357,-5981.067074422064,-9666.4040148499,524.7334045012852,-23396.09739584311,-3733.8212267649888,12296.899152511309,1120.9510528416088,-18782.10592133438,3233.6033991934914,1128.919788117398,-11229.869875959745,-5376.411941672081,1050.3886832230517,-2795.1042112770187,-1005.1700186234706,27260.62150333056,-3532.2590992009086,-6485.691142004199,-7372.377003632603,-122.51539954634725,9080.030096473105,-13704.89655273536,-7654.532732280058,-9449.904414886498,4666.382001780393,-9995.997155844994,-9351.342097004775,1051.7011807978874,-10449.09006864369,-8311.875267677024,-2654.4482211737745,20035.447353628122,-11246.088595991645,-10081.903247112228,-10108.84069733862,-13454.897014671384,-8517.906136983996,-11840.493747681005,2660.104458874732,6785.065586988068,-5497.630467690851,-5183.28729851766,-2079.6055333379213,-4453.288647370852,-7358.439529385537,17791.26400031233,-10550.652380982181,-3034.0725197239212,-5725.630046405197,-1238.3258378103858,-803.9828903664863,-3977.477026550591,-799.3891488545609,-8241.87539701911,-10920.43294772106,-10719.902068251493,-10680.527141006416,-6163.160487959412,-9115.311283130124,-5299.443333890635,3551.321562130546,-14878.70688383024,439.60856179050154,30
12,779.4516838462182,-5968.567097518865,-9664.310268718615,512.5459270206663,-23392.097403234086,-3725.5399920666196,12296.492903261955,1119.1385561906447,-18786.199663770178,3231.0721538705934,1123.5760479912803,-11231.838622321999,-5375.630693115631,1047.8574379001539,-2796.4479587941128,-1009.9825097312022,27267.18399120474,-3530.1653530696226,-6483.159896681301,-7367.345762929066,-118.35915722603367,9100.40505882532,-13698.271564976665,-7648.2202439439425,-9445.935672219732,4673.75698815328,-9980.965933618898,-9324.435896720639,1082.1386245571764,-10447.746321126597,-8308.937773104772,-2650.854477814105,20037.228600336828,-11236.869863025537,-10058.872039668084,-10076.87200640869,-13418.45958199856,-8502.749914988868,-11839.3062498752,2659.791959452152,6787.596832310966,-5462.536782535121,-5171.693569939944,-2078.9492845505033,-4453.757396504722,-7360.470775632307,17789.357753834593,-10550.933630462503,-3037.7287629681073,-5723.817549754233,-1239.7008352697376,-816.1391179048471,-3989.1020050705656,-809.5766300306678,-8243.187894593946,-10920.714197201381,-10715.933325584727,-10676.558398339652,-6148.37926527138,-9106.280049817564,-5288.630853869368,3552.415310109576,-14875.956888911536,443.2648050346872,30
13,782.4204283607279,-5974.567086432401,-9685.31022991599,488.1084721749128,-23411.284867780498,-3748.758699164311,12272.211698127492,1094.3573519800532,-18809.668370405932,3206.728448851614,1104.0135841377744,-11257.369825146781,-5397.974401830099,1022.1699853640804,-2820.0729151411583,-1036.8262101308214,27224.059070888703,-3548.852818539905,-6500.191115211909,-7385.095730131608,-132.70288072245427,9090.998826205663,-13711.396540725023,-7664.595213687133,-9465.248136535174,4661.038261654275,-9990.997165083714,-9316.342161675819,1050.6074328188577,-10469.55878082268,-8329.187735687954,-2671.229440166319,20021.57237926557,-11267.932305629985,-10074.622010566114,-10080.028250576748,-13472.521982104894,-8518.93738507851,-11854.774971292909,2642.4169915567054,6777.034351827763,-5480.099250084116,-5186.506042570234,-2101.511742860777,-4477.444852736284,-7384.345731517416,17767.232794715932,-10574.808586347614,-3063.9162145803084,-5745.067510489671,-1263.9195405196851,-842.2640696325326,-4018.601950562115,-820.5453597632247,-8258.937865491976,-10946.182900141648,-10727.089554970833,-10687.02712899608,-6131.785545932384,-9128.530008705256,-5309.537065239968,3529.3216027809162,-14898.706846875359,421.8898445302173,30
14,797.7953999516624,-5978.285829561102,-9686.122728414697,497.2959551987639,-23411.69111702985,-3750.164946565921,12272.367947838782,1094.8573510561812,-18809.26212115658,3206.072200064196,1102.9510861010024,-11258.682322721617,-5400.099397903643,1017.6387437366708,-2821.5729123695423,-1037.7949583408194,27213.152841040664,-3555.540306183116,-6500.472364692231,-7393.783214079332,-130.64038453342647,9074.280107097635,-13711.084041302443,-7667.376458548095,-9467.998131453878,4658.47576638912,-10005.028389157555,-9331.623383439979,1050.9824321259534,-10475.277520255893,-8334.312726218264,-2677.6356783292085,20025.291122394272,-11280.80728184028,-10090.153231868338,-10089.371983311888,-13511.021910966747,-8530.49986371397,-11852.743725046139,2648.3544805857246,6789.659328499994,-5500.442962494071,-5191.349783620223,-2102.636740782065,-4481.569845114339,-7385.501979380962,17764.60779956626,-10580.371076069536,-3068.791205572556,-5744.848760893865,-1266.982034860969,-816.4516173274271,-3987.070758823796,-802.6391428493924,-8255.937871035208,-10950.05789298164,-10723.964560745033,-10684.589633499956,-6127.504303843038,-9134.592497503309,-5316.880801670597,3526.5091079776967,-14902.706839484383,419.6710986298995,30
15,837.7015762151244,-5964.848354390164,-9663.372770450875,520.9521614880675,-23392.47240254118,-3721.571249399854,12297.242901876147,1119.7323050935468,-18787.324661691466,3227.478410510924,1123.5760479912803,-11237.619861639729,-5378.599437630141,1038.7949546453347,-2798.6042048099143,-1014.2012519360317,27253.184017073156,-3542.9778293954014,-6479.191154014536,-7381.189487349358,-106.98417824412279,9083.280090467937,-13689.084081952813,-7636.345265885903,-9445.060673836508,4690.944456395178,-9978.059688988904,-9307.185928594226,1111.2323207993716,-10454.09005940497,-8310.344020506382,-2654.7607205963545,20051.54107389099,-11254.119831151951,-10067.96577286516,-10058.903289610342,-13428.928312654989,-8508.249904826276,-11828.493769853934,2676.635678329212,6818.940524395737,-5461.099285191253,-5162.8185863386725,-2079.0742843195353,-4458.976136861807,-7366.408264661326,17783.45151474783,-10566.871101014081,-3049.22874171905,-5719.630057491662,-1245.357074818435,-850.4515545041278,-4010.2269660369716,-811.5766263351796,-8238.9066525046,-10935.495419889414,-10723.620811380195,-10684.808383095762,-6120.7230663730525,-9105.530051203372,-5288.787103580658,3551.071562592482,-14876.769387410244,447.20229775919483,30
16,863.139029213134,-5946.6921379382675,-9651.810291815416,529.7333952625647,-23376.222432567025,-3710.352520129233,12307.086633687417,1129.5135370202997,-18776.668431381488,3233.5721492512334,1136.2947744902851,-11228.99487757652,-5371.693200391124,1047.1074392859618,-2790.979218898963,-1010.1387594424921,27291.933945473073,-3534.72784463929,-6465.659929016822,-7371.314505595832,-91.76545636447828,9103.280053513055,-13674.990357994457,-7627.97028136076,-9436.904438907171,4705.725679083211,-9959.55972317217,-9277.217233968806,1137.4822722960891,-10447.715071184339,-8301.15653748253,-2644.604489362506,20064.50979992806,-11224.057386699757,-10051.497053295196,-10042.153320560055,-13352.678453545477,-8487.656192878256,-11819.618786252662,2688.666906098541,6826.659260133462,-5427.880596571003,-5153.443603661273,-2074.5117927498677,-4449.601154184408,-7357.220781637475,17796.13899130458,-10558.933615680551,-3037.7287629681073,-5708.505078047815,-1235.950842198778,-822.2641065874145,-3985.883261017992,-791.4516635210296,-8221.187935244316,-10924.214190734278,-10706.652092734103,-10666.339667221286,-6090.379372440538,-9092.748824819852,-5276.380876504233,3557.6340504666614,-14865.206908774786,453.8585354601482,30
17,858.2015383363705,-5971.973341224987,-9674.435250010205,505.82718943519706,-23401.40988602697,-3736.0087227230483,12284.586675261658,1108.044826689056,-18794.980897544676,3211.9159392664415,1118.794806825807,-11246.401095414225,-5393.380660318174,1026.2949777421359,-2812.260429576659,-1035.6074623827596,27282.80896233374,-3552.5090617840906,-6478.472405342602,-7389.376972220954,-104.45293292122503,9088.592580651797,-13686.084087496045,-7658.282725351018,-9464.248138382918,4682.100722736165,-9979.153436967934,-9292.27970613716,1120.4198038232228,-10470.715028686225,-8325.375242732478,-2667.1044477882633,20044.353587171652,-11235.307365912637,-10074.559510681598,-10066.559525463552,-13354.64719990773,-8498.343673130492,-11847.649984458087,2668.104444092779,6801.690556269323,-5455.099296277718,-5184.443546381206,-2100.1992452859413,-4473.476110069518,-7378.533242257429,17775.5140294143,-10574.464836982776,-3057.7912258977412,-5731.505035549701,-1255.700805705832,-815.8266184822672,-3970.8832887341537,-800.5453967181066,-8237.781654583312,-10944.026654125846,-10715.08957714376,-10674.995901226752,-6126.129306383686,-9119.342525681406,-5301.380830310631,3532.821596313812,-14888.175616334414,425.9523370237569,30
18,863.451528635714,-5991.8483045010735,-9686.09147847244,495.60845831683207,-23415.0036109092,-3749.539947720761,12272.586697434588,1096.951097187467,-18806.074627046262,3199.3534624787267,1107.20107824809,-11258.0260739342,-5407.099384969434,1012.4825032641013,-2822.6041604640563,-1044.4199460995148,27247.965276716073,-3568.071533028573,-6491.191131841606,-7408.595686709622,-118.23415745700169,9067.061370436037,-13702.115307874397,-7671.65770063744,-9488.216844094803,4663.944506284269,-10007.028385462067,-9332.279632227397,1132.3572817657775,-10485.340001662968,-8340.687714438896,-2685.6044136049977,20028.822365869426,-11266.994807362245,-10117.059432152475,-10103.153207847665,-13388.64713708443,-8534.468606380735,-11872.86868786029,2654.35446949926,6786.12808502484,-5482.192996215401,-5193.443529751509,-2117.386713527839,-4489.257330909807,-7391.908217543852,17761.514055282718,-10588.652310767906,-3071.5724504335176,-5747.880005292891,-1268.6070318583847,-810.8578776632456,-3974.8520314009193,-823.6391040467664,-8247.562886510066,-10955.745382472596,-10738.339534183711,-10698.55835768928,-6161.066741828126,-9132.748750910087,-5313.88080721383,3521.071618024805,-14900.644343295355,411.38986393153033,30
19,897.6389654659625,-5969.942094978217,-9666.841514041513,519.4521642596837,-23394.722398383758,-3731.9149802872507,12291.680412154225,1118.013558269357,-18787.69966099856,3218.3221774293306,1126.6697922748222,-11240.307356673915,-5386.974422155285,1029.2637222566457,-2803.229196264098,-1018.3262443140873,27217.52783295678,-3556.540304335372,-6478.50365528486,-7400.845701029639,-109.01542449089258,9067.592619454423,-13696.459068325701,-7650.3139900752285,-9467.904381627104,4693.163202295496,-9973.528447361494,-9279.560979638156,1174.5759537563315,-10464.121290869787,-8319.594003414748,-2664.6357023498817,20045.66608474649,-11258.557322952585,-10066.809525001616,-10036.62208078039,-13381.209650827028,-8504.468661813058,-11850.993728279693,2674.760681793732,6800.440558579003,-5458.880539290935,-5176.724810643481,-2099.2304970759433,-4469.101118153399,-7375.595747685177,17779.451522138806,-10571.027343334395,-3054.1974825380717,-5728.9425402845445,-1250.6695650022946,-833.4515859157775,-3997.758239076031,-799.5453985658507,-8227.906672829786,-10940.55791053521,-10720.277067558589,-10680.058391872546,-6096.379361354073,-9116.248781397864,-5297.599587297414,3539.0090848808954,-14883.206875515392,429.63983021020056,30
20,938.3888901703906,-5948.8796338963275,-9655.4665350596,529.7333952625647,-23385.53491535991,-3715.071261410191,12305.961635766129,1132.9197807264215,-18772.324689407626,3235.822145093809,1139.6697682541487,-11222.276139991052,-5368.880705587904,1047.0761893437038,-2788.1042242112276,-1002.0762743399289,27251.777769671546,-3538.571587537024,-6460.034939410383,-7383.408233249676,-91.85920619125227,9085.936335559867,-13681.084096734767,-7632.095273738816,-9448.904416734242,4713.444414820936,-9953.590984200891,-9260.62351462981,1188.669677714688,-10445.183825861443,-8302.625284768656,-2645.47948774573,20064.00980085193,-11240.838605692301,-10046.747062071981,-10018.622114039783,-13421.209576917263,-8501.218667818226,-11834.33750905618,2695.22939397272,6820.909270757991,-5453.068050030948,-5162.1310876089965,-2079.980532645017,-4449.476154415376,-7359.877026729405,17793.263996616843,-10548.964884100249,-3038.322511871009,-5707.161330530721,-1232.8258479729782,-818.2328640361329,-3995.4144934066812,-788.4516690642619,-8233.969161627838,-10926.714186114916,-10706.52709296507,-10666.089667683222,-6066.973165689297,-9100.467560557576,-5280.568368766805,3556.4153027185994,-14867.550654444136,446.4210492027449,30
21,924.7639153459039,-5982.910821015286,-9679.716490251807,509.4521827371247,-23411.909866625658,-3741.852461925294,12284.274175839078,1112.0760692403376,-18787.324661691466,3223.6971674977062,1125.1697950464384,-11233.307369608125,-5379.193186533043,1038.4824552227547,-2805.54169199119,-1020.4199904453731,27270.433985199572,-3541.7278317050814,-6465.972428439402,-7387.7519752235385,-100.39044042768543,9075.905104095049,-13687.771584377977,-7639.626509822993,-9455.65440426197,4700.75693826419,-9959.372223518621,-9260.029765726907,1156.919736380563,-10455.65255651787,-8316.187759708628,-2655.1669698457085,20053.166070888405,-11240.119857020369,-10069.403270209028,-10042.278320329087,-13463.053249600722,-8524.593624627209,-11839.899998778103,2684.8856630853234,6811.221788658012,-5479.974250315084,-5175.068563703807,-2089.668014744996,-4458.038638594067,-7367.90826188971,17783.3265149788,-10557.214868856361,-3046.0412476087345,-5717.661311129408,-1240.9820829023154,-833.4828358580355,-3999.351986131189,-810.2328788180857,-8254.156624326502,-10931.745426818454,-10726.527056010189,-10686.495879977694,-6085.285631852484,-9119.311275739148,-5302.662077943209,3541.352830550245,-14884.519373090228,431.60857657245435,30
22,939.9826372255484,-5977.37958123562,-9696.747708782415,499.85845046391967,-23416.22235865726,-3757.1961835739703,12263.80546366009,1091.6073570613496,-18807.293374794324,3207.634697177096,1112.3260687784016,-11247.932342584867,-5396.786904024296,1024.326231379882,-2824.791656422116,-1038.8262064353332,27253.90276574509,-3551.1028143824806,-6482.409898067109,-7396.876958362873,-117.9841579189377,9065.561373207653,-13705.865300945357,-7663.501465708103,-9482.060605469977,4671.163242945866,-9991.622163928874,-9297.59219632102,1096.0448488619852,-10480.02751147911,-8340.750214323412,-2679.979423998558,20027.416118467816,-11258.18232364549,-10102.309459406699,-10087.46573683415,-13499.58443210032,-8550.999825835215,-11868.212446463847,2660.6044579508593,6774.44060662035,-5460.786785768673,-5183.474798171208,-2109.449228194308,-4478.194851350476,-7380.408238792908,17765.514047891742,-10567.746099397305,-3057.5412263596772,-5737.036275329366,-1253.5758096322882,-840.5140728660848,-4018.195701312761,-833.6078356270674,-8253.375375770052,-10936.620417810702,-10746.808268535628,-10706.99584209894,-6087.785627233124,-9135.279996232985,-5315.943303402857,3521.134117909321,-14903.081838791479,410.7648650863704,30
